file_id,class_id,source_dataset,source_group_id,merged_group_id,split
fsd50k_laughter_8248a274,laughter,fsd50k,freesound_uploader_fmaudio,freesound_uploader_fmaudio,foreground_bank_train
fsd50k_laughter_829a8ec8,laughter,fsd50k,freesound_uploader_gumballworld,freesound_uploader_gumballworld,foreground_bank_train
fsd50k_laughter_829ad692,laughter,fsd50k,freesound_uploader_klankbeeld,freesound_uploader_klankbeeld,foreground_bank_train
fsd50k_laughter_829d9376,laughter,fsd50k,freesound_uploader_LittleRainySeasons,freesound_uploader_LittleRainySeasons,foreground_bank_train
fsd50k_laughter_83814ea2,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_83b54a35,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_83e59908,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_83fb5876,laughter,fsd50k,freesound_uploader_jorickhoofd,freesound_uploader_jorickhoofd,foreground_bank_train
fsd50k_laughter_84043edb,laughter,fsd50k,freesound_uploader_Dipsyluvspo13,freesound_uploader_Dipsyluvspo13,foreground_bank_train
fsd50k_laughter_840c8c42,laughter,fsd50k,freesound_uploader_monosfera,freesound_uploader_monosfera,foreground_bank_train
fsd50k_laughter_84184574,laughter,fsd50k,freesound_uploader_newagesoup,freesound_uploader_newagesoup,foreground_bank_train
fsd50k_laughter_857d5df5,laughter,fsd50k,freesound_uploader_BluePaint,freesound_uploader_BluePaint,foreground_bank_train
fsd50k_laughter_85a48c5d,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_85a628f2,laughter,fsd50k,freesound_uploader_vinjatovix,freesound_uploader_vinjatovix,foreground_bank_train
fsd50k_laughter_868eb91d,laughter,fsd50k,freesound_uploader_FunWithSound,freesound_uploader_FunWithSound,foreground_bank_train
fsd50k_laughter_87162a12,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_873c3817,laughter,fsd50k,freesound_uploader_unchaz,freesound_uploader_unchaz,foreground_bank_train
fsd50k_laughter_87452156,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_877f3b04,laughter,fsd50k,freesound_uploader_qubodup,freesound_uploader_qubodup,foreground_bank_train
fsd50k_laughter_87809f5e,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_88d9fe7a,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_89146412,laughter,fsd50k,freesound_uploader_felipe.j,freesound_uploader_felipe.j,foreground_bank_train
fsd50k_laughter_899a24e9,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_8a7c8f1d,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_8af0214b,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_8b1d8aac,laughter,fsd50k,freesound_uploader_gumballworld,freesound_uploader_gumballworld,foreground_bank_train
fsd50k_laughter_8cbb2ae6,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_8d7de1ff,laughter,fsd50k,freesound_uploader_LittleRainySeasons,freesound_uploader_LittleRainySeasons,foreground_bank_train
fsd50k_laughter_8d97ca98,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_8dd35634,laughter,fsd50k,freesound_uploader_Iceofdoom,freesound_uploader_Iceofdoom,foreground_bank_train
fsd50k_laughter_8de5520f,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_8e45abbd,laughter,fsd50k,freesound_uploader_LittleRainySeasons,freesound_uploader_LittleRainySeasons,foreground_bank_train
fsd50k_laughter_8e6d874f,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_9095ede9,laughter,fsd50k,freesound_uploader_Navadaux,freesound_uploader_Navadaux,foreground_bank_train
fsd50k_laughter_9167573c,laughter,fsd50k,freesound_uploader_Corsica_S,freesound_uploader_Corsica_S,foreground_bank_train
fsd50k_laughter_919e65b7,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_91f976cf,laughter,fsd50k,freesound_uploader_Corsica_S,freesound_uploader_Corsica_S,foreground_bank_train
fsd50k_laughter_92e0dba2,laughter,fsd50k,freesound_uploader_SkinnySoundGuy,freesound_uploader_SkinnySoundGuy,foreground_bank_train
fsd50k_laughter_930546bf,laughter,fsd50k,freesound_uploader_ondrosik,freesound_uploader_ondrosik,foreground_bank_train
fsd50k_laughter_937b9360,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_93b5bef1,laughter,fsd50k,freesound_uploader_fley.erm,freesound_uploader_fley.erm,foreground_bank_train
fsd50k_laughter_93bad6c5,laughter,fsd50k,freesound_uploader_fmaudio,freesound_uploader_fmaudio,foreground_bank_train
fsd50k_laughter_9417ab93,laughter,fsd50k,freesound_uploader_tim.kahn,freesound_uploader_tim.kahn,foreground_bank_train
fsd50k_laughter_94cdc03a,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_95904423,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_95a4d83d,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_95b013e1,laughter,fsd50k,freesound_uploader_alberto1b07,freesound_uploader_alberto1b07,foreground_bank_train
fsd50k_laughter_96109a44,laughter,fsd50k,freesound_uploader_FreqMan,freesound_uploader_FreqMan,foreground_bank_train
fsd50k_laughter_9666a599,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_9667a78c,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_967e9c87,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_9707fce0,laughter,fsd50k,freesound_uploader_Ballistiq85,freesound_uploader_Ballistiq85,foreground_bank_train
fsd50k_laughter_9795cc20,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_97c7b5e7,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_9932d515,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_9ace26bd,laughter,fsd50k,freesound_uploader_chinpen,freesound_uploader_chinpen,foreground_bank_train
fsd50k_laughter_9aec11ca,laughter,fsd50k,freesound_uploader_erikschenkel,freesound_uploader_erikschenkel,foreground_bank_train
fsd50k_laughter_9b1ea9b0,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_9ba1b612,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_9c010213,laughter,fsd50k,freesound_uploader_FreqMan,freesound_uploader_FreqMan,foreground_bank_train
fsd50k_laughter_9cb23021,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_9da982d8,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_9e05c54a,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_9e85f6c7,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_9e9abac2,laughter,fsd50k,freesound_uploader_ecfike,freesound_uploader_ecfike,foreground_bank_train
fsd50k_laughter_9f00a2df,laughter,fsd50k,freesound_uploader_gabemiller74,freesound_uploader_gabemiller74,foreground_bank_train
fsd50k_laughter_9fd61810,laughter,fsd50k,freesound_uploader_chinpen,freesound_uploader_chinpen,foreground_bank_train
fsd50k_laughter_a0843a40,laughter,fsd50k,freesound_uploader_Fratz,freesound_uploader_Fratz,foreground_bank_train
fsd50k_laughter_a0b2f7b4,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_a0bad8bd,laughter,fsd50k,freesound_uploader_Alcappuccino,freesound_uploader_Alcappuccino,foreground_bank_train
fsd50k_laughter_a141ec91,laughter,fsd50k,freesound_uploader_ondrosik,freesound_uploader_ondrosik,foreground_bank_train
fsd50k_laughter_a1906a2f,laughter,fsd50k,freesound_uploader_missozzy,freesound_uploader_missozzy,foreground_bank_train
fsd50k_laughter_a1ce1d7e,laughter,fsd50k,freesound_uploader_Fratz,freesound_uploader_Fratz,foreground_bank_train
fsd50k_laughter_a2345d57,laughter,fsd50k,freesound_uploader_Alshred,freesound_uploader_Alshred,foreground_bank_train
fsd50k_laughter_a3f890e5,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_a3feddc8,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_a46cd6ab,laughter,fsd50k,freesound_uploader_Fratz,freesound_uploader_Fratz,foreground_bank_train
fsd50k_laughter_a52a6ad6,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_a585702d,laughter,fsd50k,freesound_uploader_ecfike,freesound_uploader_ecfike,foreground_bank_train
fsd50k_laughter_a5a61c37,laughter,fsd50k,freesound_uploader_theredshore,freesound_uploader_theredshore,foreground_bank_train
fsd50k_laughter_a5d60f94,laughter,fsd50k,freesound_uploader_Belloni,freesound_uploader_Belloni,foreground_bank_train
fsd50k_laughter_a73e581f,laughter,fsd50k,freesound_uploader_missozzy,freesound_uploader_missozzy,foreground_bank_train
fsd50k_laughter_a77d0445,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_a8199647,laughter,fsd50k,freesound_uploader_NetX_Gameplays,freesound_uploader_NetX_Gameplays,foreground_bank_train
fsd50k_laughter_a940fa30,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_a942bbe2,laughter,fsd50k,freesound_uploader_Bigbear84,freesound_uploader_Bigbear84,foreground_bank_train
fsd50k_laughter_aabb96cd,laughter,fsd50k,freesound_uploader_gumballworld,freesound_uploader_gumballworld,foreground_bank_train
fsd50k_laughter_ab2e4506,laughter,fsd50k,freesound_uploader_emilia,freesound_uploader_emilia,foreground_bank_train
fsd50k_laughter_ab75640f,laughter,fsd50k,freesound_uploader_FannyLH,freesound_uploader_FannyLH,foreground_bank_train
fsd50k_laughter_acc21dce,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_acf7f739,laughter,fsd50k,freesound_uploader_Belloni,freesound_uploader_Belloni,foreground_bank_train
fsd50k_laughter_ae2e5922,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_ae410d32,laughter,fsd50k,freesound_uploader_SkinnySoundGuy,freesound_uploader_SkinnySoundGuy,foreground_bank_train
fsd50k_laughter_ae687d18,laughter,fsd50k,freesound_uploader_pugaeme,freesound_uploader_pugaeme,foreground_bank_train
fsd50k_laughter_aeeaf38a,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_af0e9585,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_af1dada7,laughter,fsd50k,freesound_uploader_thanvannispen,freesound_uploader_thanvannispen,foreground_bank_train
fsd50k_laughter_af6b837c,laughter,fsd50k,freesound_uploader_ryanconway,freesound_uploader_ryanconway,foreground_bank_train
fsd50k_laughter_af8d5a54,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_af8f97c0,laughter,fsd50k,freesound_uploader_Santiaro99,freesound_uploader_Santiaro99,foreground_bank_train
fsd50k_laughter_b0303325,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_b109e0ca,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_b1894eda,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b1ebfa23,laughter,fsd50k,freesound_uploader_yacou,freesound_uploader_yacou,foreground_bank_train
fsd50k_laughter_b2715de4,laughter,fsd50k,freesound_uploader_primisteka,freesound_uploader_primisteka,foreground_bank_train
fsd50k_laughter_b2ea8b90,laughter,fsd50k,freesound_uploader_Eneasz,freesound_uploader_Eneasz,foreground_bank_train
fsd50k_laughter_b31ff90a,laughter,fsd50k,freesound_uploader_esperar,freesound_uploader_esperar,foreground_bank_train
fsd50k_laughter_b32b4420,laughter,fsd50k,freesound_uploader_Ephemeral_Rift,freesound_uploader_Ephemeral_Rift,foreground_bank_train
fsd50k_laughter_b40ebff0,laughter,fsd50k,freesound_uploader_benjaminharveydesign,freesound_uploader_benjaminharveydesign,foreground_bank_train
fsd50k_laughter_b4318b6a,laughter,fsd50k,freesound_uploader_ecfike,freesound_uploader_ecfike,foreground_bank_train
fsd50k_laughter_b433a818,laughter,fsd50k,freesound_uploader_fmaudio,freesound_uploader_fmaudio,foreground_bank_train
fsd50k_laughter_b4c2f9fe,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b533ea5b,laughter,fsd50k,freesound_uploader_Osendis,freesound_uploader_Osendis,foreground_bank_train
fsd50k_laughter_b58fa79c,laughter,fsd50k,freesound_uploader_NoiseCollector,freesound_uploader_NoiseCollector,foreground_bank_train
fsd50k_laughter_b6419242,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b64e80fe,laughter,fsd50k,freesound_uploader_BluePaint,freesound_uploader_BluePaint,foreground_bank_train
fsd50k_laughter_b76c772f,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b7d31d24,laughter,fsd50k,freesound_uploader_hello_flowers,freesound_uploader_hello_flowers,foreground_bank_train
fsd50k_laughter_b80028a7,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b83b5d4c,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_b8544607,laughter,fsd50k,freesound_uploader_Alcappuccino,freesound_uploader_Alcappuccino,foreground_bank_train
fsd50k_laughter_b92034fa,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_ba33ad90,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_ba43c740,laughter,fsd50k,freesound_uploader_Iamgiorgio,freesound_uploader_Iamgiorgio,foreground_bank_train
fsd50k_laughter_ba6fe2ae,laughter,fsd50k,freesound_uploader_gumballworld,freesound_uploader_gumballworld,foreground_bank_train
fsd50k_laughter_ba84a163,laughter,fsd50k,freesound_uploader_eurekaliza94,freesound_uploader_eurekaliza94,foreground_bank_train
fsd50k_laughter_bb0dce42,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_bbe6468b,laughter,fsd50k,freesound_uploader_andriala,freesound_uploader_andriala,foreground_bank_train
fsd50k_laughter_bc65ef3e,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_bd286e1b,laughter,fsd50k,freesound_uploader_LittleRainySeasons,freesound_uploader_LittleRainySeasons,foreground_bank_train
fsd50k_laughter_bdfababf,laughter,fsd50k,freesound_uploader_Obokralipsis,freesound_uploader_Obokralipsis,foreground_bank_train
fsd50k_laughter_be330455,laughter,fsd50k,freesound_uploader_donorcape,freesound_uploader_donorcape,foreground_bank_train
fsd50k_laughter_bea1fee7,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_bf4776dd,laughter,fsd50k,freesound_uploader_Samusasi,freesound_uploader_Samusasi,foreground_bank_train
fsd50k_laughter_bfaa687a,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_c0521d43,laughter,fsd50k,freesound_uploader_LittleRobotSoundFactory,freesound_uploader_LittleRobotSoundFactory,foreground_bank_train
fsd50k_laughter_c1193803,laughter,fsd50k,freesound_uploader_jontahontas,freesound_uploader_jontahontas,foreground_bank_train
fsd50k_laughter_c12e4f27,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_c16315fb,laughter,fsd50k,freesound_uploader_ecfike,freesound_uploader_ecfike,foreground_bank_train
fsd50k_laughter_c18a1f97,laughter,fsd50k,freesound_uploader_ryanconway,freesound_uploader_ryanconway,foreground_bank_train
fsd50k_laughter_c1ff2f31,laughter,fsd50k,freesound_uploader_contramundum,freesound_uploader_contramundum,foreground_bank_train
fsd50k_laughter_c21a2489,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_c22323e5,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_c2998995,laughter,fsd50k,freesound_uploader_Darkspriteangels,freesound_uploader_Darkspriteangels,foreground_bank_train
fsd50k_laughter_c2ce6f38,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_c4828d97,laughter,fsd50k,freesound_uploader_theredshore,freesound_uploader_theredshore,foreground_bank_train
fsd50k_laughter_c4a1d404,laughter,fsd50k,freesound_uploader_WIM,freesound_uploader_WIM,foreground_bank_train
fsd50k_laughter_c4d7c7fe,laughter,fsd50k,freesound_uploader_acekasbo,freesound_uploader_acekasbo,foreground_bank_train
fsd50k_laughter_c5d0b27f,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_c5d4e1d6,laughter,fsd50k,freesound_uploader_thanvannispen,freesound_uploader_thanvannispen,foreground_bank_train
fsd50k_laughter_c643b260,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_c8a5e8ea,laughter,fsd50k,freesound_uploader_gumballworld,freesound_uploader_gumballworld,foreground_bank_train
fsd50k_laughter_c8c1f0a2,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_c9037e75,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_c9e032ca,laughter,fsd50k,freesound_uploader_Andy_de_Rue,freesound_uploader_Andy_de_Rue,foreground_bank_train
fsd50k_laughter_ca0517c9,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_cab0ccb3,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_caf15281,laughter,fsd50k,freesound_uploader_digifishmusic,freesound_uploader_digifishmusic,foreground_bank_train
fsd50k_laughter_cb34f9a4,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_cb5bcb1c,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_cb832aba,laughter,fsd50k,freesound_uploader_kim.headlee,freesound_uploader_kim.headlee,foreground_bank_train
fsd50k_laughter_cbdccb71,laughter,fsd50k,freesound_uploader_ondrosik,freesound_uploader_ondrosik,foreground_bank_train
fsd50k_laughter_cc281417,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_cc422b8e,laughter,fsd50k,freesound_uploader_Fratz,freesound_uploader_Fratz,foreground_bank_train
fsd50k_laughter_cd79a428,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_cdd54839,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_cde50348,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_cee06bce,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_cf0d680d,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_cfc1ce74,laughter,fsd50k,freesound_uploader_BrandonNyte,freesound_uploader_BrandonNyte,foreground_bank_train
fsd50k_laughter_d052a76a,laughter,fsd50k,freesound_uploader_wrc4all,freesound_uploader_wrc4all,foreground_bank_train
fsd50k_laughter_d08ebf4b,laughter,fsd50k,freesound_uploader_mitsumangas,freesound_uploader_mitsumangas,foreground_bank_train
fsd50k_laughter_d0a6e5c2,laughter,fsd50k,freesound_uploader_LittleRobotSoundFactory,freesound_uploader_LittleRobotSoundFactory,foreground_bank_train
fsd50k_laughter_d1f195a7,laughter,fsd50k,freesound_uploader_Adam_N,freesound_uploader_Adam_N,foreground_bank_train
fsd50k_laughter_d3669d70,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_d3a454e9,laughter,fsd50k,freesound_uploader_kim.headlee,freesound_uploader_kim.headlee,foreground_bank_train
fsd50k_laughter_d50b690b,laughter,fsd50k,freesound_uploader_Fratz,freesound_uploader_Fratz,foreground_bank_train
fsd50k_laughter_d568cc9a,laughter,fsd50k,freesound_uploader_mrmunk,freesound_uploader_mrmunk,foreground_bank_train
fsd50k_laughter_d57b8838,laughter,fsd50k,freesound_uploader_YYW,freesound_uploader_YYW,foreground_bank_train
fsd50k_laughter_d633641d,laughter,fsd50k,freesound_uploader_Zabuhailo,freesound_uploader_Zabuhailo,foreground_bank_train
fsd50k_laughter_d65c23aa,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_d65c9546,laughter,fsd50k,freesound_uploader_sheblum,freesound_uploader_sheblum,foreground_bank_train
fsd50k_laughter_d7a8d6f8,laughter,fsd50k,freesound_uploader_Alcappuccino,freesound_uploader_Alcappuccino,foreground_bank_train
fsd50k_laughter_da25c6d3,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_da35b541,laughter,fsd50k,freesound_uploader_unfa,freesound_uploader_unfa,foreground_bank_train
fsd50k_laughter_da62bd96,laughter,fsd50k,freesound_uploader_Corsica_S,freesound_uploader_Corsica_S,foreground_bank_train
fsd50k_laughter_dab5ef06,laughter,fsd50k,freesound_uploader_Zabuhailo,freesound_uploader_Zabuhailo,foreground_bank_train
fsd50k_laughter_db8596e2,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_dbbb42f2,laughter,fsd50k,freesound_uploader_WIM,freesound_uploader_WIM,foreground_bank_train
fsd50k_laughter_dbc10ca8,laughter,fsd50k,freesound_uploader_SoundCollectah,freesound_uploader_SoundCollectah,foreground_bank_train
fsd50k_laughter_dbf6b8fa,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_dcadb56c,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_dd40d3e1,laughter,fsd50k,freesound_uploader_NoiseCollector,freesound_uploader_NoiseCollector,foreground_bank_train
fsd50k_laughter_dd6c11a4,laughter,fsd50k,freesound_uploader_QUARTETOFANTASTICO,freesound_uploader_QUARTETOFANTASTICO,foreground_bank_train
fsd50k_laughter_dddd704e,laughter,fsd50k,freesound_uploader_monosfera,freesound_uploader_monosfera,foreground_bank_train
fsd50k_laughter_dff64c2e,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_e0092bbd,laughter,fsd50k,freesound_uploader_Nanakisan,freesound_uploader_Nanakisan,foreground_bank_train
fsd50k_laughter_e0e65a73,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_e0e987d1,laughter,fsd50k,freesound_uploader_missozzy,freesound_uploader_missozzy,foreground_bank_train
fsd50k_laughter_e1d09248,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_e1eaac6c,laughter,fsd50k,freesound_uploader_Robinhood76,freesound_uploader_Robinhood76,foreground_bank_train
fsd50k_laughter_e2073857,laughter,fsd50k,freesound_uploader_Adam_N,freesound_uploader_Adam_N,foreground_bank_train
fsd50k_laughter_e264036d,laughter,fsd50k,freesound_uploader_yummie,freesound_uploader_yummie,foreground_bank_train
fsd50k_laughter_e320eab3,laughter,fsd50k,freesound_uploader_timtube,freesound_uploader_timtube,foreground_bank_train
fsd50k_laughter_e330f7ba,laughter,fsd50k,freesound_uploader_monkeyby,freesound_uploader_monkeyby,foreground_bank_train
fsd50k_laughter_e356144b,laughter,fsd50k,freesound_uploader_ecfike,freesound_uploader_ecfike,foreground_bank_train
fsd50k_laughter_e38b9937,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_e4eddcd5,laughter,fsd50k,freesound_uploader_Reitanna,freesound_uploader_Reitanna,foreground_bank_train
fsd50k_laughter_e4f6c1b0,laughter,fsd50k,freesound_uploader_arnaud coutancier,freesound_uploader_arnaud coutancier,foreground_bank_train
fsd50k_laughter_e5284885,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_e5e8fb1c,laughter,fsd50k,freesound_uploader_Hoerspielwerkstatt_HEF,freesound_uploader_Hoerspielwerkstatt_HEF,foreground_bank_train
fsd50k_laughter_e6a5f8ff,laughter,fsd50k,freesound_uploader_J.Zazvurek,freesound_uploader_J.Zazvurek,foreground_bank_train
fsd50k_laughter_e6d94673,laughter,fsd50k,freesound_uploader_Belloni,freesound_uploader_Belloni,foreground_bank_train
fsd50k_laughter_e805ff90,laughter,fsd50k,freesound_uploader_vinjatovix,freesound_uploader_vinjatovix,foreground_bank_train
