file_id,area_type,source_dataset,source_id,source_group_id,path_raw,duration,worst_class,worst_prob,verdict
bg_school_tau2019_00711,school,tau2019,airport-helsinki-3-135-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-135-a.wav,10.0,explosion,0.0059,clean
bg_school_tau2019_00712,school,tau2019,airport-helsinki-3-136-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-136-a.wav,10.0,running_footsteps,0.1292,clean
bg_school_tau2019_00713,school,tau2019,airport-helsinki-3-137-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-137-a.wav,10.0,running_footsteps,0.0451,clean
bg_school_tau2019_00714,school,tau2019,airport-helsinki-3-138-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-138-a.wav,10.0,running_footsteps,0.0368,clean
bg_school_tau2019_00715,school,tau2019,airport-helsinki-3-139-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-139-a.wav,10.0,running_footsteps,0.0646,clean
bg_school_tau2019_00716,school,tau2019,airport-helsinki-3-140-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-140-a.wav,10.0,running_footsteps,0.0178,clean
bg_school_tau2019_00717,school,tau2019,airport-helsinki-3-141-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-141-a.wav,10.0,running_footsteps,0.0192,clean
bg_school_tau2019_00718,school,tau2019,airport-helsinki-3-142-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-142-a.wav,10.0,running_footsteps,0.0623,clean
bg_school_tau2019_00719,school,tau2019,airport-helsinki-3-143-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-143-a.wav,10.0,running_footsteps,0.0443,clean
bg_school_tau2019_00720,school,tau2019,airport-helsinki-3-144-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-144-a.wav,10.0,glass_breaking,0.0645,clean
bg_school_tau2019_00721,school,tau2019,airport-helsinki-3-145-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-145-a.wav,10.0,glass_breaking,0.0345,clean
bg_school_tau2019_00722,school,tau2019,airport-helsinki-3-146-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-146-a.wav,10.0,running_footsteps,0.0336,clean
bg_school_tau2019_00723,school,tau2019,airport-helsinki-3-147-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-147-a.wav,10.0,running_footsteps,0.0142,clean
bg_school_tau2019_00724,school,tau2019,airport-helsinki-3-148-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-148-a.wav,10.0,running_footsteps,0.0449,clean
bg_school_tau2019_00725,school,tau2019,airport-helsinki-3-149-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-149-a.wav,10.0,running_footsteps,0.016,clean
bg_school_tau2019_00726,school,tau2019,airport-helsinki-3-150-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-150-a.wav,10.0,door_slam,0.0359,clean
bg_school_tau2019_00727,school,tau2019,airport-helsinki-3-151-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-151-a.wav,10.0,running_footsteps,0.0288,clean
bg_school_tau2019_00728,school,tau2019,airport-helsinki-3-152-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-152-a.wav,10.0,running_footsteps,0.0088,clean
bg_school_tau2019_00729,school,tau2019,airport-helsinki-3-153-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-153-a.wav,10.0,running_footsteps,0.0265,clean
bg_school_tau2019_00730,school,tau2019,airport-helsinki-3-154-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-154-a.wav,10.0,explosion,0.0067,clean
bg_school_tau2019_00731,school,tau2019,airport-helsinki-3-155-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-155-a.wav,10.0,running_footsteps,0.0134,clean
bg_school_tau2019_00732,school,tau2019,airport-helsinki-3-156-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-156-a.wav,10.0,running_footsteps,0.0211,clean
bg_school_tau2019_00733,school,tau2019,airport-helsinki-3-157-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-157-a.wav,10.0,explosion,0.017,clean
bg_school_tau2019_00734,school,tau2019,airport-helsinki-3-158-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-158-a.wav,10.0,running_footsteps,0.0212,clean
bg_school_tau2019_00735,school,tau2019,airport-helsinki-3-159-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-159-a.wav,10.0,running_footsteps,0.0251,clean
bg_school_tau2019_00736,school,tau2019,airport-helsinki-3-160-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-160-a.wav,10.0,running_footsteps,0.1007,clean
bg_school_tau2019_00737,school,tau2019,airport-helsinki-3-161-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-161-a.wav,10.0,running_footsteps,0.0332,clean
bg_school_tau2019_00738,school,tau2019,airport-helsinki-3-162-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-162-a.wav,10.0,door_slam,0.0557,clean
bg_school_tau2019_00739,school,tau2019,airport-helsinki-3-163-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-163-a.wav,10.0,running_footsteps,0.015,clean
bg_school_tau2019_00740,school,tau2019,airport-helsinki-3-164-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-164-a.wav,10.0,running_footsteps,0.0272,clean
bg_school_tau2019_00741,school,tau2019,airport-helsinki-3-165-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-165-a.wav,10.0,running_footsteps,0.0409,clean
bg_school_tau2019_00742,school,tau2019,airport-helsinki-3-166-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-166-a.wav,10.0,door_slam,0.0184,clean
bg_school_tau2019_00743,school,tau2019,airport-helsinki-3-167-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-167-a.wav,10.0,door_slam,0.0325,clean
bg_school_tau2019_00744,school,tau2019,airport-helsinki-3-168-a,tau_airport-helsinki-3,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-3-168-a.wav,10.0,running_footsteps,0.018,clean
bg_school_tau2019_00745,school,tau2019,airport-helsinki-4-169-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-169-a.wav,10.0,running_footsteps,0.0567,clean
bg_school_tau2019_00746,school,tau2019,airport-helsinki-4-170-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-170-a.wav,10.0,glass_breaking,0.0273,clean
bg_school_tau2019_00747,school,tau2019,airport-helsinki-4-171-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-171-a.wav,10.0,running_footsteps,0.0217,clean
bg_school_tau2019_00748,school,tau2019,airport-helsinki-4-172-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-172-a.wav,10.0,door_slam,0.0192,clean
bg_school_tau2019_00749,school,tau2019,airport-helsinki-4-173-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-173-a.wav,10.0,door_slam,0.0426,clean
bg_school_tau2019_00750,school,tau2019,airport-helsinki-4-174-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-174-a.wav,10.0,running_footsteps,0.0327,clean
bg_school_tau2019_00751,school,tau2019,airport-helsinki-4-175-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-175-a.wav,10.0,door_slam,0.1884,flagged
bg_school_tau2019_00752,school,tau2019,airport-helsinki-4-176-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-176-a.wav,10.0,door_slam,0.0375,clean
bg_school_tau2019_00753,school,tau2019,airport-helsinki-4-177-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-177-a.wav,10.0,running_footsteps,0.135,clean
bg_school_tau2019_00754,school,tau2019,airport-helsinki-4-178-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-178-a.wav,10.0,explosion,0.0178,clean
bg_school_tau2019_00755,school,tau2019,airport-helsinki-4-179-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-179-a.wav,10.0,door_slam,0.0201,clean
bg_school_tau2019_00756,school,tau2019,airport-helsinki-4-180-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-180-a.wav,10.0,running_footsteps,0.0228,clean
bg_school_tau2019_00757,school,tau2019,airport-helsinki-4-181-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-181-a.wav,10.0,explosion,0.025,clean
bg_school_tau2019_00758,school,tau2019,airport-helsinki-4-182-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-182-a.wav,10.0,door_slam,0.3705,flagged
bg_school_tau2019_00759,school,tau2019,airport-helsinki-4-183-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-183-a.wav,10.0,running_footsteps,0.0133,clean
bg_school_tau2019_00760,school,tau2019,airport-helsinki-4-184-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-184-a.wav,10.0,running_footsteps,0.1431,clean
bg_school_tau2019_00761,school,tau2019,airport-helsinki-4-185-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-185-a.wav,10.0,running_footsteps,0.0162,clean
bg_school_tau2019_00762,school,tau2019,airport-helsinki-4-186-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-186-a.wav,10.0,door_slam,0.0426,clean
bg_school_tau2019_00763,school,tau2019,airport-helsinki-4-187-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-187-a.wav,10.0,running_footsteps,0.0241,clean
bg_school_tau2019_00764,school,tau2019,airport-helsinki-4-188-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-188-a.wav,10.0,door_slam,0.0845,clean
bg_school_tau2019_00765,school,tau2019,airport-helsinki-4-189-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-189-a.wav,10.0,explosion,0.0175,clean
bg_school_tau2019_00766,school,tau2019,airport-helsinki-4-190-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-190-a.wav,10.0,running_footsteps,0.0087,clean
bg_school_tau2019_00767,school,tau2019,airport-helsinki-4-191-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-191-a.wav,10.0,running_footsteps,0.0185,clean
bg_school_tau2019_00768,school,tau2019,airport-helsinki-4-192-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-192-a.wav,10.0,door_slam,0.0388,clean
bg_school_tau2019_00769,school,tau2019,airport-helsinki-4-193-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-193-a.wav,10.0,door_slam,0.1762,flagged
bg_school_tau2019_00770,school,tau2019,airport-helsinki-4-194-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-194-a.wav,10.0,running_footsteps,0.0279,clean
bg_school_tau2019_00771,school,tau2019,airport-helsinki-4-195-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-195-a.wav,10.0,door_slam,0.0835,clean
bg_school_tau2019_00772,school,tau2019,airport-helsinki-4-196-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-196-a.wav,10.0,running_footsteps,0.0147,clean
bg_school_tau2019_00773,school,tau2019,airport-helsinki-4-197-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-197-a.wav,10.0,running_footsteps,0.012,clean
bg_school_tau2019_00774,school,tau2019,airport-helsinki-4-198-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-198-a.wav,10.0,running_footsteps,0.0344,clean
bg_school_tau2019_00775,school,tau2019,airport-helsinki-4-199-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-199-a.wav,10.0,door_slam,0.08,clean
bg_school_tau2019_00776,school,tau2019,airport-helsinki-4-200-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-200-a.wav,10.0,running_footsteps,0.1065,clean
bg_school_tau2019_00777,school,tau2019,airport-helsinki-4-201-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-201-a.wav,10.0,running_footsteps,0.0239,clean
bg_school_tau2019_00778,school,tau2019,airport-helsinki-4-202-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-202-a.wav,10.0,running_footsteps,0.0565,clean
bg_school_tau2019_00779,school,tau2019,airport-helsinki-4-203-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-203-a.wav,10.0,door_slam,0.0297,clean
bg_school_tau2019_00780,school,tau2019,airport-helsinki-4-204-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-204-a.wav,10.0,explosion,0.0052,clean
bg_school_tau2019_00781,school,tau2019,airport-helsinki-4-205-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-205-a.wav,10.0,explosion,0.0084,clean
bg_school_tau2019_00782,school,tau2019,airport-helsinki-4-206-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-206-a.wav,10.0,running_footsteps,0.008,clean
bg_school_tau2019_00783,school,tau2019,airport-helsinki-4-207-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-207-a.wav,10.0,door_slam,0.0201,clean
bg_school_tau2019_00784,school,tau2019,airport-helsinki-4-208-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-208-a.wav,10.0,glass_breaking,0.0625,clean
bg_school_tau2019_00785,school,tau2019,airport-helsinki-4-209-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-209-a.wav,10.0,door_slam,0.0116,clean
bg_school_tau2019_00786,school,tau2019,airport-helsinki-4-210-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-210-a.wav,10.0,running_footsteps,0.0642,clean
bg_school_tau2019_00787,school,tau2019,airport-helsinki-4-211-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-211-a.wav,10.0,running_footsteps,0.0188,clean
bg_school_tau2019_00788,school,tau2019,airport-helsinki-4-212-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-212-a.wav,10.0,door_slam,0.0199,clean
bg_school_tau2019_00789,school,tau2019,airport-helsinki-4-213-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-213-a.wav,10.0,explosion,0.0939,clean
bg_school_tau2019_00790,school,tau2019,airport-helsinki-4-214-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-214-a.wav,10.0,running_footsteps,0.0089,clean
bg_school_tau2019_00791,school,tau2019,airport-helsinki-4-215-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-215-a.wav,10.0,running_footsteps,0.0177,clean
bg_school_tau2019_00792,school,tau2019,airport-helsinki-4-216-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-216-a.wav,10.0,running_footsteps,0.0085,clean
bg_school_tau2019_00793,school,tau2019,airport-helsinki-4-217-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-217-a.wav,10.0,door_slam,0.0121,clean
bg_school_tau2019_00794,school,tau2019,airport-helsinki-4-218-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-218-a.wav,10.0,running_footsteps,0.05,clean
bg_school_tau2019_00795,school,tau2019,airport-helsinki-4-219-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-219-a.wav,10.0,door_slam,0.0303,clean
bg_school_tau2019_00796,school,tau2019,airport-helsinki-4-220-a,tau_airport-helsinki-4,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-helsinki-4-220-a.wav,10.0,explosion,0.0774,clean
bg_school_tau2019_00797,school,tau2019,airport-london-5-221-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-221-a.wav,10.0,running_footsteps,0.1308,clean
bg_school_tau2019_00798,school,tau2019,airport-london-5-222-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-222-a.wav,10.0,running_footsteps,0.0773,clean
bg_school_tau2019_00799,school,tau2019,airport-london-5-223-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-223-a.wav,10.0,running_footsteps,0.1227,clean
bg_school_tau2019_00800,school,tau2019,airport-london-5-224-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-224-a.wav,10.0,running_footsteps,0.0636,clean
bg_school_tau2019_00801,school,tau2019,airport-london-5-225-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-225-a.wav,10.0,running_footsteps,0.0719,clean
bg_school_tau2019_00802,school,tau2019,airport-london-5-226-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-226-a.wav,10.0,running_footsteps,0.101,clean
bg_school_tau2019_00803,school,tau2019,airport-london-5-227-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-227-a.wav,10.0,running_footsteps,0.2035,flagged
bg_school_tau2019_00804,school,tau2019,airport-london-5-228-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-228-a.wav,10.0,running_footsteps,0.0847,clean
bg_school_tau2019_00805,school,tau2019,airport-london-5-229-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-229-a.wav,10.0,running_footsteps,0.0279,clean
bg_school_tau2019_00806,school,tau2019,airport-london-5-230-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-230-a.wav,10.0,running_footsteps,0.1871,flagged
bg_school_tau2019_00807,school,tau2019,airport-london-5-231-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-231-a.wav,10.0,running_footsteps,0.1211,clean
bg_school_tau2019_00808,school,tau2019,airport-london-5-232-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-232-a.wav,10.0,running_footsteps,0.0182,clean
bg_school_tau2019_00809,school,tau2019,airport-london-5-233-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-233-a.wav,10.0,running_footsteps,0.044,clean
bg_school_tau2019_00810,school,tau2019,airport-london-5-234-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-234-a.wav,10.0,running_footsteps,0.077,clean
bg_school_tau2019_00811,school,tau2019,airport-london-5-235-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-235-a.wav,10.0,running_footsteps,0.0369,clean
bg_school_tau2019_00812,school,tau2019,airport-london-5-236-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-236-a.wav,10.0,running_footsteps,0.0634,clean
bg_school_tau2019_00813,school,tau2019,airport-london-5-237-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-237-a.wav,10.0,running_footsteps,0.1102,clean
bg_school_tau2019_00814,school,tau2019,airport-london-5-238-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-238-a.wav,10.0,running_footsteps,0.1257,clean
bg_school_tau2019_00815,school,tau2019,airport-london-5-239-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-239-a.wav,10.0,running_footsteps,0.0272,clean
bg_school_tau2019_00816,school,tau2019,airport-london-5-240-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-240-a.wav,10.0,running_footsteps,0.0882,clean
bg_school_tau2019_00817,school,tau2019,airport-london-5-241-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-241-a.wav,10.0,running_footsteps,0.0836,clean
bg_school_tau2019_00818,school,tau2019,airport-london-5-242-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-242-a.wav,10.0,running_footsteps,0.0183,clean
bg_school_tau2019_00819,school,tau2019,airport-london-5-243-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-243-a.wav,10.0,running_footsteps,0.0348,clean
bg_school_tau2019_00820,school,tau2019,airport-london-5-244-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-244-a.wav,10.0,running_footsteps,0.1474,clean
bg_school_tau2019_00821,school,tau2019,airport-london-5-245-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-245-a.wav,10.0,running_footsteps,0.052,clean
bg_school_tau2019_00822,school,tau2019,airport-london-5-246-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-246-a.wav,10.0,running_footsteps,0.0311,clean
bg_school_tau2019_00823,school,tau2019,airport-london-5-247-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-247-a.wav,10.0,running_footsteps,0.2023,flagged
bg_school_tau2019_00824,school,tau2019,airport-london-5-248-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-248-a.wav,10.0,running_footsteps,0.0531,clean
bg_school_tau2019_00825,school,tau2019,airport-london-5-249-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-249-a.wav,10.0,running_footsteps,0.1618,flagged
bg_school_tau2019_00826,school,tau2019,airport-london-5-250-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-250-a.wav,10.0,running_footsteps,0.0214,clean
bg_school_tau2019_00827,school,tau2019,airport-london-5-251-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-251-a.wav,10.0,running_footsteps,0.0405,clean
bg_school_tau2019_00828,school,tau2019,airport-london-5-252-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-252-a.wav,10.0,running_footsteps,0.0921,clean
bg_school_tau2019_00829,school,tau2019,airport-london-5-253-a,tau_airport-london-5,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-london-5-253-a.wav,10.0,running_footsteps,0.0708,clean
