file_id,area_type,source_group_id,occurrence,so_lat,dai_sec,kieu,giay_lap
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00250,school,tau_airport-lisbon-1000,bg_school_tau2019_00250,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00263,school,tau_airport-lisbon-1000,bg_school_tau2019_00263,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00279,school,tau_airport-lisbon-1000,bg_school_tau2019_00279,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00283,school,tau_airport-lisbon-1000,bg_school_tau2019_00283,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00284,school,tau_airport-lisbon-1000,bg_school_tau2019_00284,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00285,school,tau_airport-lisbon-1000,bg_school_tau2019_00285,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00309,school,tau_airport-lisbon-1000,bg_school_tau2019_00309,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00336,school,tau_airport-lisbon-1000,bg_school_tau2019_00336,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00344,school,tau_airport-lisbon-1000,bg_school_tau2019_00344,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00369,school,tau_airport-lisbon-1000,bg_school_tau2019_00369,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00390,school,tau_airport-lisbon-1000,bg_school_tau2019_00390,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1000_bg_school_tau2019_00417,school,tau_airport-lisbon-1000,bg_school_tau2019_00417,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00021,school,tau_airport-lisbon-1114,bg_school_tau2019_00021,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00023,school,tau_airport-lisbon-1114,bg_school_tau2019_00023,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00044,school,tau_airport-lisbon-1114,bg_school_tau2019_00044,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00050,school,tau_airport-lisbon-1114,bg_school_tau2019_00050,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00074,school,tau_airport-lisbon-1114,bg_school_tau2019_00074,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00083,school,tau_airport-lisbon-1114,bg_school_tau2019_00083,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00089,school,tau_airport-lisbon-1114,bg_school_tau2019_00089,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00097,school,tau_airport-lisbon-1114,bg_school_tau2019_00097,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00116,school,tau_airport-lisbon-1114,bg_school_tau2019_00116,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00140,school,tau_airport-lisbon-1114,bg_school_tau2019_00140,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00150,school,tau_airport-lisbon-1114,bg_school_tau2019_00150,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00153,school,tau_airport-lisbon-1114,bg_school_tau2019_00153,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00161,school,tau_airport-lisbon-1114,bg_school_tau2019_00161,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00173,school,tau_airport-lisbon-1114,bg_school_tau2019_00173,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00174,school,tau_airport-lisbon-1114,bg_school_tau2019_00174,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00210,school,tau_airport-lisbon-1114,bg_school_tau2019_00210,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00254,school,tau_airport-lisbon-1114,bg_school_tau2019_00254,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00256,school,tau_airport-lisbon-1114,bg_school_tau2019_00256,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00261,school,tau_airport-lisbon-1114,bg_school_tau2019_00261,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00262,school,tau_airport-lisbon-1114,bg_school_tau2019_00262,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00292,school,tau_airport-lisbon-1114,bg_school_tau2019_00292,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00299,school,tau_airport-lisbon-1114,bg_school_tau2019_00299,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00308,school,tau_airport-lisbon-1114,bg_school_tau2019_00308,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00315,school,tau_airport-lisbon-1114,bg_school_tau2019_00315,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00317,school,tau_airport-lisbon-1114,bg_school_tau2019_00317,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00320,school,tau_airport-lisbon-1114,bg_school_tau2019_00320,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00322,school,tau_airport-lisbon-1114,bg_school_tau2019_00322,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00330,school,tau_airport-lisbon-1114,bg_school_tau2019_00330,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00365,school,tau_airport-lisbon-1114,bg_school_tau2019_00365,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00376,school,tau_airport-lisbon-1114,bg_school_tau2019_00376,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00384,school,tau_airport-lisbon-1114,bg_school_tau2019_00384,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00385,school,tau_airport-lisbon-1114,bg_school_tau2019_00385,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00391,school,tau_airport-lisbon-1114,bg_school_tau2019_00391,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00396,school,tau_airport-lisbon-1114,bg_school_tau2019_00396,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1114_bg_school_tau2019_00410,school,tau_airport-lisbon-1114,bg_school_tau2019_00410,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00025,school,tau_airport-lisbon-1122,bg_school_tau2019_00025,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00033,school,tau_airport-lisbon-1122,bg_school_tau2019_00033,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00036,school,tau_airport-lisbon-1122,bg_school_tau2019_00036,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00038,school,tau_airport-lisbon-1122,bg_school_tau2019_00038,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00070,school,tau_airport-lisbon-1122,bg_school_tau2019_00070,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00085,school,tau_airport-lisbon-1122,bg_school_tau2019_00085,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00095,school,tau_airport-lisbon-1122,bg_school_tau2019_00095,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00101,school,tau_airport-lisbon-1122,bg_school_tau2019_00101,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00105,school,tau_airport-lisbon-1122,bg_school_tau2019_00105,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00109,school,tau_airport-lisbon-1122,bg_school_tau2019_00109,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00128,school,tau_airport-lisbon-1122,bg_school_tau2019_00128,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00138,school,tau_airport-lisbon-1122,bg_school_tau2019_00138,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00163,school,tau_airport-lisbon-1122,bg_school_tau2019_00163,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00181,school,tau_airport-lisbon-1122,bg_school_tau2019_00181,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00195,school,tau_airport-lisbon-1122,bg_school_tau2019_00195,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00203,school,tau_airport-lisbon-1122,bg_school_tau2019_00203,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00211,school,tau_airport-lisbon-1122,bg_school_tau2019_00211,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00218,school,tau_airport-lisbon-1122,bg_school_tau2019_00218,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00225,school,tau_airport-lisbon-1122,bg_school_tau2019_00225,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00246,school,tau_airport-lisbon-1122,bg_school_tau2019_00246,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00247,school,tau_airport-lisbon-1122,bg_school_tau2019_00247,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00268,school,tau_airport-lisbon-1122,bg_school_tau2019_00268,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00294,school,tau_airport-lisbon-1122,bg_school_tau2019_00294,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00295,school,tau_airport-lisbon-1122,bg_school_tau2019_00295,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00298,school,tau_airport-lisbon-1122,bg_school_tau2019_00298,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00328,school,tau_airport-lisbon-1122,bg_school_tau2019_00328,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00338,school,tau_airport-lisbon-1122,bg_school_tau2019_00338,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00342,school,tau_airport-lisbon-1122,bg_school_tau2019_00342,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00361,school,tau_airport-lisbon-1122,bg_school_tau2019_00361,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00373,school,tau_airport-lisbon-1122,bg_school_tau2019_00373,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00378,school,tau_airport-lisbon-1122,bg_school_tau2019_00378,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00383,school,tau_airport-lisbon-1122,bg_school_tau2019_00383,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1122_bg_school_tau2019_00393,school,tau_airport-lisbon-1122,bg_school_tau2019_00393,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00423,school,tau_airport-lisbon-1175,bg_school_tau2019_00423,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00429,school,tau_airport-lisbon-1175,bg_school_tau2019_00429,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00431,school,tau_airport-lisbon-1175,bg_school_tau2019_00431,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00435,school,tau_airport-lisbon-1175,bg_school_tau2019_00435,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00438,school,tau_airport-lisbon-1175,bg_school_tau2019_00438,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00468,school,tau_airport-lisbon-1175,bg_school_tau2019_00468,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00472,school,tau_airport-lisbon-1175,bg_school_tau2019_00472,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00474,school,tau_airport-lisbon-1175,bg_school_tau2019_00474,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00475,school,tau_airport-lisbon-1175,bg_school_tau2019_00475,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00476,school,tau_airport-lisbon-1175,bg_school_tau2019_00476,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00477,school,tau_airport-lisbon-1175,bg_school_tau2019_00477,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00479,school,tau_airport-lisbon-1175,bg_school_tau2019_00479,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00484,school,tau_airport-lisbon-1175,bg_school_tau2019_00484,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00487,school,tau_airport-lisbon-1175,bg_school_tau2019_00487,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00491,school,tau_airport-lisbon-1175,bg_school_tau2019_00491,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00493,school,tau_airport-lisbon-1175,bg_school_tau2019_00493,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00494,school,tau_airport-lisbon-1175,bg_school_tau2019_00494,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00506,school,tau_airport-lisbon-1175,bg_school_tau2019_00506,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00509,school,tau_airport-lisbon-1175,bg_school_tau2019_00509,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00512,school,tau_airport-lisbon-1175,bg_school_tau2019_00512,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00513,school,tau_airport-lisbon-1175,bg_school_tau2019_00513,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00520,school,tau_airport-lisbon-1175,bg_school_tau2019_00520,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00529,school,tau_airport-lisbon-1175,bg_school_tau2019_00529,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00534,school,tau_airport-lisbon-1175,bg_school_tau2019_00534,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00535,school,tau_airport-lisbon-1175,bg_school_tau2019_00535,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00536,school,tau_airport-lisbon-1175,bg_school_tau2019_00536,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00538,school,tau_airport-lisbon-1175,bg_school_tau2019_00538,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00539,school,tau_airport-lisbon-1175,bg_school_tau2019_00539,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00544,school,tau_airport-lisbon-1175,bg_school_tau2019_00544,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00545,school,tau_airport-lisbon-1175,bg_school_tau2019_00545,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00553,school,tau_airport-lisbon-1175,bg_school_tau2019_00553,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00555,school,tau_airport-lisbon-1175,bg_school_tau2019_00555,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00557,school,tau_airport-lisbon-1175,bg_school_tau2019_00557,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00565,school,tau_airport-lisbon-1175,bg_school_tau2019_00565,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00567,school,tau_airport-lisbon-1175,bg_school_tau2019_00567,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lisbon-1175_bg_school_tau2019_00570,school,tau_airport-lisbon-1175,bg_school_tau2019_00570,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01231,school,tau_airport-london-205,bg_school_tau2019_01231,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01232,school,tau_airport-london-205,bg_school_tau2019_01232,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01233,school,tau_airport-london-205,bg_school_tau2019_01233,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01234,school,tau_airport-london-205,bg_school_tau2019_01234,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01235,school,tau_airport-london-205,bg_school_tau2019_01235,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01237,school,tau_airport-london-205,bg_school_tau2019_01237,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01238,school,tau_airport-london-205,bg_school_tau2019_01238,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01239,school,tau_airport-london-205,bg_school_tau2019_01239,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01240,school,tau_airport-london-205,bg_school_tau2019_01240,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01241,school,tau_airport-london-205,bg_school_tau2019_01241,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01242,school,tau_airport-london-205,bg_school_tau2019_01242,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01243,school,tau_airport-london-205,bg_school_tau2019_01243,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01244,school,tau_airport-london-205,bg_school_tau2019_01244,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01245,school,tau_airport-london-205,bg_school_tau2019_01245,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01246,school,tau_airport-london-205,bg_school_tau2019_01246,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01247,school,tau_airport-london-205,bg_school_tau2019_01247,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01248,school,tau_airport-london-205,bg_school_tau2019_01248,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01249,school,tau_airport-london-205,bg_school_tau2019_01249,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01250,school,tau_airport-london-205,bg_school_tau2019_01250,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01251,school,tau_airport-london-205,bg_school_tau2019_01251,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01252,school,tau_airport-london-205,bg_school_tau2019_01252,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01253,school,tau_airport-london-205,bg_school_tau2019_01253,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01254,school,tau_airport-london-205,bg_school_tau2019_01254,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01255,school,tau_airport-london-205,bg_school_tau2019_01255,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01256,school,tau_airport-london-205,bg_school_tau2019_01256,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01257,school,tau_airport-london-205,bg_school_tau2019_01257,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01258,school,tau_airport-london-205,bg_school_tau2019_01258,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01259,school,tau_airport-london-205,bg_school_tau2019_01259,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01260,school,tau_airport-london-205,bg_school_tau2019_01260,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01261,school,tau_airport-london-205,bg_school_tau2019_01261,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01262,school,tau_airport-london-205,bg_school_tau2019_01262,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01263,school,tau_airport-london-205,bg_school_tau2019_01263,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01264,school,tau_airport-london-205,bg_school_tau2019_01264,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01265,school,tau_airport-london-205,bg_school_tau2019_01265,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01266,school,tau_airport-london-205,bg_school_tau2019_01266,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01267,school,tau_airport-london-205,bg_school_tau2019_01267,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01268,school,tau_airport-london-205,bg_school_tau2019_01268,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01269,school,tau_airport-london-205,bg_school_tau2019_01269,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01270,school,tau_airport-london-205,bg_school_tau2019_01270,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01272,school,tau_airport-london-205,bg_school_tau2019_01272,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01273,school,tau_airport-london-205,bg_school_tau2019_01273,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01274,school,tau_airport-london-205,bg_school_tau2019_01274,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01275,school,tau_airport-london-205,bg_school_tau2019_01275,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01276,school,tau_airport-london-205,bg_school_tau2019_01276,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01277,school,tau_airport-london-205,bg_school_tau2019_01277,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01278,school,tau_airport-london-205,bg_school_tau2019_01278,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01279,school,tau_airport-london-205,bg_school_tau2019_01279,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01280,school,tau_airport-london-205,bg_school_tau2019_01280,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01281,school,tau_airport-london-205,bg_school_tau2019_01281,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01282,school,tau_airport-london-205,bg_school_tau2019_01282,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01283,school,tau_airport-london-205,bg_school_tau2019_01283,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01284,school,tau_airport-london-205,bg_school_tau2019_01284,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01286,school,tau_airport-london-205,bg_school_tau2019_01286,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01287,school,tau_airport-london-205,bg_school_tau2019_01287,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01288,school,tau_airport-london-205,bg_school_tau2019_01288,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-205_bg_school_tau2019_01289,school,tau_airport-london-205,bg_school_tau2019_01289,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00797,school,tau_airport-london-5,bg_school_tau2019_00797,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00798,school,tau_airport-london-5,bg_school_tau2019_00798,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00799,school,tau_airport-london-5,bg_school_tau2019_00799,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00800,school,tau_airport-london-5,bg_school_tau2019_00800,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00801,school,tau_airport-london-5,bg_school_tau2019_00801,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00802,school,tau_airport-london-5,bg_school_tau2019_00802,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00804,school,tau_airport-london-5,bg_school_tau2019_00804,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00805,school,tau_airport-london-5,bg_school_tau2019_00805,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00807,school,tau_airport-london-5,bg_school_tau2019_00807,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00808,school,tau_airport-london-5,bg_school_tau2019_00808,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00809,school,tau_airport-london-5,bg_school_tau2019_00809,1,10.0,lien_tuc,0.0
