file_id,class_id,source_dataset,onset,offset,duration_bank,provenance,path_bank
urbansound8k_siren_4c081e95,siren,urbansound8k,0.0,1.358,1.358,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4c081e95.wav
urbansound8k_siren_4cca8751,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4cca8751.wav
urbansound8k_siren_4ccc5c20,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4ccc5c20.wav
urbansound8k_siren_4df2276c,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4df2276c.wav
urbansound8k_siren_4e93dd63,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4e93dd63.wav
urbansound8k_siren_4edc8417,siren,urbansound8k,0.219,2.015,1.796,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4edc8417.wav
urbansound8k_siren_4edf363b,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4edf363b.wav
urbansound8k_siren_4ee71633,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4ee71633.wav
urbansound8k_siren_4fdfabb7,siren,urbansound8k,0.0,2.37,2.37,auto_accept,data/banks/foreground/siren/urbansound8k_siren_4fdfabb7.wav
urbansound8k_siren_50db7272,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_50db7272.wav
urbansound8k_siren_5509fcbb,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5509fcbb.wav
urbansound8k_siren_5587230e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5587230e.wav
urbansound8k_siren_57293304,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_57293304.wav
urbansound8k_siren_5803f769,siren,urbansound8k,0.0,3.292,3.292,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5803f769.wav
urbansound8k_siren_5815e3d5,siren,urbansound8k,0.0,0.746,0.746,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5815e3d5.wav
urbansound8k_siren_59d64464,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_59d64464.wav
urbansound8k_siren_59fa9921,siren,urbansound8k,1.177,4.0,2.823,auto_accept,data/banks/foreground/siren/urbansound8k_siren_59fa9921.wav
urbansound8k_siren_5a23bf22,siren,urbansound8k,0.0,3.292,3.292,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5a23bf22.wav
urbansound8k_siren_5a5b7cb0,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5a5b7cb0.wav
urbansound8k_siren_5aeaf3c2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5aeaf3c2.wav
urbansound8k_siren_5c32fae2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5c32fae2.wav
urbansound8k_siren_5d7fd90a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_5d7fd90a.wav
urbansound8k_siren_606016bb,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_606016bb.wav
urbansound8k_siren_607d2ad4,siren,urbansound8k,2.134,4.0,1.866,auto_accept,data/banks/foreground/siren/urbansound8k_siren_607d2ad4.wav
urbansound8k_siren_60bd09bf,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_60bd09bf.wav
urbansound8k_siren_6144c9d5,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6144c9d5.wav
urbansound8k_siren_62d659a9,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_62d659a9.wav
urbansound8k_siren_63dfdc09,siren,urbansound8k,0.219,2.334,2.115,auto_accept,data/banks/foreground/siren/urbansound8k_siren_63dfdc09.wav
urbansound8k_siren_65565907,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_65565907.wav
urbansound8k_siren_658ea2a5,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_658ea2a5.wav
urbansound8k_siren_659ae46c,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_659ae46c.wav
urbansound8k_siren_664e8fc9,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_664e8fc9.wav
urbansound8k_siren_669f6d1b,siren,urbansound8k,0.0,2.015,2.015,auto_accept,data/banks/foreground/siren/urbansound8k_siren_669f6d1b.wav
urbansound8k_siren_67240935,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_67240935.wav
urbansound8k_siren_6731e286,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6731e286.wav
urbansound8k_siren_676f2740,siren,urbansound8k,0.219,4.0,3.781,auto_accept,data/banks/foreground/siren/urbansound8k_siren_676f2740.wav
urbansound8k_siren_6a34f8a1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6a34f8a1.wav
urbansound8k_siren_6b3cce01,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6b3cce01.wav
urbansound8k_siren_6baaeb01,siren,urbansound8k,0.0,3.292,3.292,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6baaeb01.wav
urbansound8k_siren_6c4874b7,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6c4874b7.wav
urbansound8k_siren_6c8660d1,siren,urbansound8k,2.134,4.0,1.866,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6c8660d1.wav
urbansound8k_siren_6cdcee94,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6cdcee94.wav
urbansound8k_siren_6d2c7338,siren,urbansound8k,2.134,4.0,1.866,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6d2c7338.wav
urbansound8k_siren_6d5893b6,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6d5893b6.wav
urbansound8k_siren_6dd35b1d,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6dd35b1d.wav
urbansound8k_siren_6ddccfa2,siren,urbansound8k,2.134,3.611,1.477,auto_accept,data/banks/foreground/siren/urbansound8k_siren_6ddccfa2.wav
urbansound8k_siren_711d7c78,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_711d7c78.wav
urbansound8k_siren_7161f98d,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7161f98d.wav
urbansound8k_siren_72bc3375,siren,urbansound8k,0.0,1.409,1.409,auto_accept,data/banks/foreground/siren/urbansound8k_siren_72bc3375.wav
urbansound8k_siren_7472d43b,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7472d43b.wav
urbansound8k_siren_754ebe2e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_754ebe2e.wav
urbansound8k_siren_76ddf358,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_76ddf358.wav
urbansound8k_siren_77615538,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_77615538.wav
urbansound8k_siren_7839d5eb,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7839d5eb.wav
urbansound8k_siren_78b2cbf4,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_78b2cbf4.wav
urbansound8k_siren_78b9592a,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_78b9592a.wav
urbansound8k_siren_78cdc404,siren,urbansound8k,0.219,4.0,3.781,auto_accept,data/banks/foreground/siren/urbansound8k_siren_78cdc404.wav
urbansound8k_siren_7c09304e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7c09304e.wav
urbansound8k_siren_7c66526d,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7c66526d.wav
urbansound8k_siren_7d963295,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_7d963295.wav
urbansound8k_siren_80b513de,siren,urbansound8k,0.0,1.377,1.377,auto_accept,data/banks/foreground/siren/urbansound8k_siren_80b513de.wav
urbansound8k_siren_82da27de,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_82da27de.wav
urbansound8k_siren_83bf9906,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_83bf9906.wav
urbansound8k_siren_85127a7e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_85127a7e.wav
urbansound8k_siren_888438ca,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_888438ca.wav
urbansound8k_siren_8adfb60f,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_8adfb60f.wav
urbansound8k_siren_8e50d1d8,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_8e50d1d8.wav
urbansound8k_siren_8f3ffe1e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_8f3ffe1e.wav
urbansound8k_siren_9079a8af,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9079a8af.wav
urbansound8k_siren_93505f23,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_93505f23.wav
urbansound8k_siren_93852caa,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_93852caa.wav
urbansound8k_siren_942a2dad,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_942a2dad.wav
urbansound8k_siren_966e23f4,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_966e23f4.wav
urbansound8k_siren_96d9d4d2,siren,urbansound8k,1.177,3.292,2.115,auto_accept,data/banks/foreground/siren/urbansound8k_siren_96d9d4d2.wav
urbansound8k_siren_9850cab6,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9850cab6.wav
urbansound8k_siren_99e437a2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_99e437a2.wav
urbansound8k_siren_9a369faf,siren,urbansound8k,0.0,2.654,2.654,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9a369faf.wav
urbansound8k_siren_9be480ea,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9be480ea.wav
urbansound8k_siren_9d9736e1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9d9736e1.wav
urbansound8k_siren_9d9a2340,siren,urbansound8k,0.0,0.928,0.928,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9d9a2340.wav
urbansound8k_siren_9e8ad5ea,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9e8ad5ea.wav
urbansound8k_siren_9f7d9a2f,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_9f7d9a2f.wav
urbansound8k_siren_a13f7c69,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a13f7c69.wav
urbansound8k_siren_a1e573d1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a1e573d1.wav
urbansound8k_siren_a2bc04be,siren,urbansound8k,0.0,0.596,0.596,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a2bc04be.wav
urbansound8k_siren_a33ca9c2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a33ca9c2.wav
urbansound8k_siren_a3e99e88,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a3e99e88.wav
urbansound8k_siren_a5f9bc54,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a5f9bc54.wav
urbansound8k_siren_a7ffd46e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a7ffd46e.wav
urbansound8k_siren_a8ab59c3,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a8ab59c3.wav
urbansound8k_siren_a974257a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a974257a.wav
urbansound8k_siren_a9e1346a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_a9e1346a.wav
urbansound8k_siren_abc5368a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_abc5368a.wav
urbansound8k_siren_acb662d1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_acb662d1.wav
urbansound8k_siren_ad4407e8,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ad4407e8.wav
urbansound8k_siren_ad6de051,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ad6de051.wav
urbansound8k_siren_b146157b,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b146157b.wav
urbansound8k_siren_b23c1a23,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b23c1a23.wav
urbansound8k_siren_b293e55a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b293e55a.wav
urbansound8k_siren_b3c8055d,siren,urbansound8k,0.0,1.058,1.058,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b3c8055d.wav
urbansound8k_siren_b3d9b17c,siren,urbansound8k,0.0,1.377,1.377,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b3d9b17c.wav
urbansound8k_siren_b3f94f26,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b3f94f26.wav
urbansound8k_siren_b55e1ab5,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b55e1ab5.wav
urbansound8k_siren_b5717918,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b5717918.wav
urbansound8k_siren_b66905fa,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b66905fa.wav
urbansound8k_siren_b6a8e7be,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b6a8e7be.wav
urbansound8k_siren_b74ce51b,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b74ce51b.wav
urbansound8k_siren_b7b9ce4e,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b7b9ce4e.wav
urbansound8k_siren_b8a201b8,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_b8a201b8.wav
urbansound8k_siren_bb3eeaba,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_bb3eeaba.wav
urbansound8k_siren_bda498d7,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_bda498d7.wav
urbansound8k_siren_bdc130d1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_bdc130d1.wav
urbansound8k_siren_beefb800,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_beefb800.wav
urbansound8k_siren_bf509e57,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_bf509e57.wav
urbansound8k_siren_c1d9396a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c1d9396a.wav
urbansound8k_siren_c35fd9f6,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c35fd9f6.wav
urbansound8k_siren_c494d69c,siren,urbansound8k,2.773,4.0,1.227,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c494d69c.wav
urbansound8k_siren_c4979722,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c4979722.wav
urbansound8k_siren_c4e1a80e,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c4e1a80e.wav
urbansound8k_siren_c5137d90,siren,urbansound8k,0.0,2.654,2.654,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c5137d90.wav
urbansound8k_siren_c60b1618,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c60b1618.wav
urbansound8k_siren_c6e55f6f,siren,urbansound8k,0.538,4.0,3.462,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c6e55f6f.wav
urbansound8k_siren_c7322f43,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c7322f43.wav
urbansound8k_siren_c760dc15,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c760dc15.wav
urbansound8k_siren_c77385bc,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c77385bc.wav
urbansound8k_siren_c79537ff,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c79537ff.wav
urbansound8k_siren_c7bc5f3c,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c7bc5f3c.wav
urbansound8k_siren_c8651c92,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c8651c92.wav
urbansound8k_siren_c87353cc,siren,urbansound8k,0.0,1.696,1.696,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c87353cc.wav
urbansound8k_siren_c89db2ce,siren,urbansound8k,2.454,4.0,1.546,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c89db2ce.wav
urbansound8k_siren_c8a3a6d1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c8a3a6d1.wav
urbansound8k_siren_c92f2e45,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c92f2e45.wav
urbansound8k_siren_c95176e2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c95176e2.wav
urbansound8k_siren_c9811ece,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_c9811ece.wav
urbansound8k_siren_cb90186e,siren,urbansound8k,0.0,3.292,3.292,auto_accept,data/banks/foreground/siren/urbansound8k_siren_cb90186e.wav
urbansound8k_siren_ccd57ad8,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ccd57ad8.wav
urbansound8k_siren_cde131df,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_cde131df.wav
urbansound8k_siren_cf97ba4d,siren,urbansound8k,0.0,0.59,0.59,auto_accept,data/banks/foreground/siren/urbansound8k_siren_cf97ba4d.wav
urbansound8k_siren_cfce3d04,siren,urbansound8k,0.0,0.8,0.8,auto_accept,data/banks/foreground/siren/urbansound8k_siren_cfce3d04.wav
urbansound8k_siren_cfe5254f,siren,urbansound8k,0.0,3.611,3.611,auto_accept,data/banks/foreground/siren/urbansound8k_siren_cfe5254f.wav
urbansound8k_siren_d1428dba,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d1428dba.wav
urbansound8k_siren_d1be7430,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d1be7430.wav
urbansound8k_siren_d21202f9,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d21202f9.wav
urbansound8k_siren_d2126f44,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d2126f44.wav
urbansound8k_siren_d4310150,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d4310150.wav
urbansound8k_siren_d48faad1,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d48faad1.wav
urbansound8k_siren_d500369b,siren,urbansound8k,0.858,2.654,1.796,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d500369b.wav
urbansound8k_siren_d5baf0da,siren,urbansound8k,0.0,2.973,2.973,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d5baf0da.wav
urbansound8k_siren_d6456790,siren,urbansound8k,0.0,2.015,2.015,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d6456790.wav
urbansound8k_siren_d6a0e8be,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d6a0e8be.wav
urbansound8k_siren_d712ed35,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d712ed35.wav
urbansound8k_siren_d87d1216,siren,urbansound8k,0.0,2.015,2.015,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d87d1216.wav
urbansound8k_siren_d88b6cd9,siren,urbansound8k,0.0,1.696,1.696,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d88b6cd9.wav
urbansound8k_siren_d918c93b,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d918c93b.wav
urbansound8k_siren_d9a94c05,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_d9a94c05.wav
urbansound8k_siren_da12f55c,siren,urbansound8k,1.177,3.611,2.434,auto_accept,data/banks/foreground/siren/urbansound8k_siren_da12f55c.wav
urbansound8k_siren_da52643d,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_da52643d.wav
urbansound8k_siren_db576a41,siren,urbansound8k,2.134,4.0,1.866,auto_accept,data/banks/foreground/siren/urbansound8k_siren_db576a41.wav
urbansound8k_siren_db634490,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_db634490.wav
urbansound8k_siren_dc305a4f,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_dc305a4f.wav
urbansound8k_siren_dc360e60,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_dc360e60.wav
urbansound8k_siren_dd2769f2,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_dd2769f2.wav
urbansound8k_siren_e0153327,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e0153327.wav
urbansound8k_siren_e0a891db,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e0a891db.wav
urbansound8k_siren_e2a89238,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e2a89238.wav
urbansound8k_siren_e4bb8b9a,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e4bb8b9a.wav
urbansound8k_siren_e4f1a722,siren,urbansound8k,0.858,4.0,3.142,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e4f1a722.wav
urbansound8k_siren_e5e063dc,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e5e063dc.wav
urbansound8k_siren_e69b1a0f,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e69b1a0f.wav
urbansound8k_siren_e7856fa4,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e7856fa4.wav
urbansound8k_siren_e8a8bd03,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_e8a8bd03.wav
urbansound8k_siren_eaa71ec5,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_eaa71ec5.wav
urbansound8k_siren_ece42c50,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ece42c50.wav
urbansound8k_siren_ee43b3f1,siren,urbansound8k,0.0,3.015,3.015,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ee43b3f1.wav
urbansound8k_siren_ef611b03,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_ef611b03.wav
urbansound8k_siren_f01147e8,siren,urbansound8k,0.0,1.377,1.377,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f01147e8.wav
urbansound8k_siren_f02e6136,siren,urbansound8k,0.0,1.058,1.058,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f02e6136.wav
urbansound8k_siren_f0a0001e,siren,urbansound8k,0.0,2.654,2.654,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f0a0001e.wav
urbansound8k_siren_f1190ecb,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f1190ecb.wav
urbansound8k_siren_f46e79e9,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f46e79e9.wav
urbansound8k_siren_f47fbdcd,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f47fbdcd.wav
urbansound8k_siren_f4aa7332,siren,urbansound8k,0.0,4.0,4.0,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f4aa7332.wav
urbansound8k_siren_f769891f,siren,urbansound8k,1.496,4.0,2.504,auto_accept,data/banks/foreground/siren/urbansound8k_siren_f769891f.wav
