file_id,stage,reason_code,detail,decided_by,decided_at
train_004028,verify_synthetic,slice_long_event,dài nhất 1.00s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004031,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004036,verify_synthetic,slice_long_event,dài nhất 1.05s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004036,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004040,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004045,verify_synthetic,slice_long_event,dài nhất 0.91s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004045,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004047,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004048,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004053,verify_synthetic,slice_long_event,dài nhất 0.84s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004057,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004059,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004059,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004065,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004067,verify_synthetic,slice_long_event,dài nhất 1.04s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004075,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004078,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004079,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004081,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004084,verify_synthetic,slice_long_event,dài nhất 1.10s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004091,verify_synthetic,slice_long_event,dài nhất 0.95s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004097,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004101,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004106,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004112,verify_synthetic,slice_long_event,dài nhất 0.71s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004117,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004121,verify_synthetic,slice_long_event,dài nhất 1.02s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004122,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004132,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004133,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004133,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004134,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004142,verify_synthetic,slice_long_event,dài nhất 1.05s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004143,verify_synthetic,slice_long_event,dài nhất 1.02s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004143,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004145,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004146,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004158,verify_synthetic,slice_long_event,dài nhất 1.07s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004158,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004160,verify_synthetic,slice_long_event,dài nhất 1.05s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004160,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004162,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004163,verify_synthetic,slice_long_event,dài nhất 1.04s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004164,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004166,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004169,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004174,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004180,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004182,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004188,verify_synthetic,slice_long_event,dài nhất 0.94s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004188,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004190,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004191,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004192,verify_synthetic,slice_long_event,dài nhất 0.98s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004197,verify_synthetic,slice_long_event,dài nhất 1.01s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004205,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004207,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004211,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004212,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004216,verify_synthetic,slice_long_event,dài nhất 1.04s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004216,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004218,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004220,verify_synthetic,slice_long_event,dài nhất 0.98s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004221,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004222,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004228,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004236,verify_synthetic,slice_long_event,dài nhất 0.96s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004246,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004249,verify_synthetic,slice_long_event,dài nhất 0.29s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004254,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004260,verify_synthetic,slice_long_event,dài nhất 0.91s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004267,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004271,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004273,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004274,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004281,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004284,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004292,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004298,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004300,verify_synthetic,slice_long_event,dài nhất 1.05s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004304,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004311,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004313,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004315,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004316,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004317,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004318,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004324,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004325,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004327,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004328,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004334,verify_synthetic,slice_long_event,dài nhất 1.08s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004334,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004335,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004336,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004341,verify_synthetic,slice_long_event,dài nhất 0.96s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004341,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004344,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004351,verify_synthetic,slice_long_event,dài nhất 0.78s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004352,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004353,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004356,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004364,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004367,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004369,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004370,verify_synthetic,slice_long_event,dài nhất 0.96s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004375,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004376,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004377,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004379,verify_synthetic,slice_long_event,dài nhất 1.05s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004382,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004393,verify_synthetic,slice_long_event,dài nhất 1.01s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004394,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004395,verify_synthetic,slice_long_event,dài nhất 1.07s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004401,verify_synthetic,slice_long_event,dài nhất 1.03s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004403,verify_synthetic,slice_long_event,dài nhất 0.98s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004403,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004408,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004411,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004413,verify_synthetic,slice_long_event,dài nhất 1.01s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004413,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004414,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004415,verify_synthetic,slice_long_event,dài nhất 1.00s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004418,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004421,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004422,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004423,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004425,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004426,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004428,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004432,verify_synthetic,slice_long_event,dài nhất 1.07s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004433,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004435,verify_synthetic,slice_long_event,dài nhất 0.91s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004443,verify_synthetic,slice_long_event,dài nhất 1.08s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004443,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004446,verify_synthetic,slice_long_event,dài nhất 1.04s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004447,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004451,verify_synthetic,slice_long_event,dài nhất 0.94s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004456,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004457,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004458,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004460,verify_synthetic,slice_long_event,dài nhất 1.07s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004460,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004462,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004465,verify_synthetic,slice_long_event,dài nhất 1.01s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004465,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004472,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004473,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004476,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004481,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004482,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004483,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004490,verify_synthetic,slice_long_event,dài nhất 0.99s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004495,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004496,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004497,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004502,verify_synthetic,slice_long_event,dài nhất 0.99s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004503,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004513,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004516,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004519,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004521,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004524,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004525,verify_synthetic,slice_long_event,dài nhất 1.02s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004526,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004528,verify_synthetic,slice_long_event,dài nhất 0.95s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004528,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004533,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004534,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004536,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004538,verify_synthetic,slice_long_event,dài nhất 0.96s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004539,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004543,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004545,verify_synthetic,slice_long_event,dài nhất 0.92s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004551,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004556,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004558,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004558,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004559,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004562,verify_synthetic,slice_long_event,dài nhất 1.08s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004565,verify_synthetic,slice_long_event,dài nhất 1.01s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004574,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004581,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004583,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004586,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004590,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004591,verify_synthetic,slice_long_event,dài nhất 0.92s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004600,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004604,verify_synthetic,slice_long_event,dài nhất 0.94s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004604,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004607,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004612,verify_synthetic,slice_long_event,dài nhất 1.10s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004618,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004623,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004624,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004631,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004632,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004641,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004643,verify_synthetic,slice_long_event,dài nhất 1.08s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004643,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004644,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004648,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004650,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004652,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004655,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004656,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004662,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004666,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004667,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004671,verify_synthetic,slice_long_event,dài nhất 0.90s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004679,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004680,verify_synthetic,slice_long_event,dài nhất 0.93s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004680,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004681,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004687,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004689,verify_synthetic,slice_long_event,dài nhất 0.98s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004690,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004694,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004704,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004707,verify_synthetic,slice_long_event,dài nhất 1.03s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004710,verify_synthetic,slice_long_event,dài nhất 0.96s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004712,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004719,verify_synthetic,slice_long_event,dài nhất 1.09s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004723,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004724,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004725,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004726,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004731,verify_synthetic,slice_long_event,dài nhất 0.99s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
train_004733,verify_synthetic,slice_overlap,không cặp nào chồng lấn ≥30%,auto,2026-09-17T05:24:22.532852+00:00
train_004741,verify_synthetic,slice_long_event,dài nhất 0.97s < 8.0s,auto,2026-09-17T05:24:22.532852+00:00
