rir_id,space_type,source,rt60_sec,duration_sec,path_bank
rir_medium_room_Room035-00099_0356,medium_room,openslr28_sim,0.522,0.998,data/banks/rir/medium_room/rir_medium_room_Room035-00099_0356.wav
rir_medium_room_Room037-00061_0357,medium_room,openslr28_sim,0.539,0.994,data/banks/rir/medium_room/rir_medium_room_Room037-00061_0357.wav
rir_medium_room_Room038-00052_0358,medium_room,openslr28_sim,0.503,0.994,data/banks/rir/medium_room/rir_medium_room_Room038-00052_0358.wav
rir_large_room_Room040-00014_0359,large_room,openslr28_sim,1.552,0.991,data/banks/rir/large_room/rir_large_room_Room040-00014_0359.wav
rir_large_room_Room040-00015_0360,large_room,openslr28_sim,1.549,0.993,data/banks/rir/large_room/rir_large_room_Room040-00015_0360.wav
rir_small_room_Room043-00007_0361,small_room,openslr28_sim,0.492,0.995,data/banks/rir/small_room/rir_small_room_Room043-00007_0361.wav
rir_small_room_Room043-00011_0362,small_room,openslr28_sim,0.467,0.994,data/banks/rir/small_room/rir_small_room_Room043-00011_0362.wav
rir_medium_room_Room047-00039_0363,medium_room,openslr28_sim,0.918,0.993,data/banks/rir/medium_room/rir_medium_room_Room047-00039_0363.wav
rir_medium_room_Room049-00073_0364,medium_room,openslr28_sim,1.053,0.991,data/banks/rir/medium_room/rir_medium_room_Room049-00073_0364.wav
rir_large_room_Room053-00064_0365,large_room,openslr28_sim,1.267,1.0,data/banks/rir/large_room/rir_large_room_Room053-00064_0365.wav
rir_medium_room_Room055-00069_0366,medium_room,openslr28_sim,0.909,0.995,data/banks/rir/medium_room/rir_medium_room_Room055-00069_0366.wav
rir_medium_room_Room055-00095_0367,medium_room,openslr28_sim,0.877,0.991,data/banks/rir/medium_room/rir_medium_room_Room055-00095_0367.wav
rir_medium_room_Room056-00003_0368,medium_room,openslr28_sim,0.76,0.995,data/banks/rir/medium_room/rir_medium_room_Room056-00003_0368.wav
rir_medium_room_Room056-00041_0369,medium_room,openslr28_sim,0.779,0.992,data/banks/rir/medium_room/rir_medium_room_Room056-00041_0369.wav
rir_medium_room_Room057-00019_0370,medium_room,openslr28_sim,0.67,0.999,data/banks/rir/medium_room/rir_medium_room_Room057-00019_0370.wav
rir_medium_room_Room059-00020_0371,medium_room,openslr28_sim,1.059,0.995,data/banks/rir/medium_room/rir_medium_room_Room059-00020_0371.wav
rir_medium_room_Room061-00080_0372,medium_room,openslr28_sim,0.932,0.994,data/banks/rir/medium_room/rir_medium_room_Room061-00080_0372.wav
rir_medium_room_Room063-00048_0373,medium_room,openslr28_sim,0.628,0.995,data/banks/rir/medium_room/rir_medium_room_Room063-00048_0373.wav
rir_medium_room_Room065-00024_0374,medium_room,openslr28_sim,0.7,0.991,data/banks/rir/medium_room/rir_medium_room_Room065-00024_0374.wav
rir_medium_room_Room065-00064_0375,medium_room,openslr28_sim,0.583,0.991,data/banks/rir/medium_room/rir_medium_room_Room065-00064_0375.wav
rir_small_room_Room065-00082_0376,small_room,openslr28_sim,0.4,1.0,data/banks/rir/small_room/rir_small_room_Room065-00082_0376.wav
rir_medium_room_Room066-00049_0377,medium_room,openslr28_sim,0.693,0.996,data/banks/rir/medium_room/rir_medium_room_Room066-00049_0377.wav
rir_small_room_Room066-00076_0378,small_room,openslr28_sim,0.422,1.0,data/banks/rir/small_room/rir_small_room_Room066-00076_0378.wav
rir_medium_room_Room067-00031_0379,medium_room,openslr28_sim,1.017,0.994,data/banks/rir/medium_room/rir_medium_room_Room067-00031_0379.wav
rir_large_room_Room069-00096_0380,large_room,openslr28_sim,1.526,0.99,data/banks/rir/large_room/rir_large_room_Room069-00096_0380.wav
rir_medium_room_Room073-00005_0381,medium_room,openslr28_sim,0.732,0.999,data/banks/rir/medium_room/rir_medium_room_Room073-00005_0381.wav
rir_medium_room_Room075-00092_0382,medium_room,openslr28_sim,0.534,0.999,data/banks/rir/medium_room/rir_medium_room_Room075-00092_0382.wav
rir_medium_room_Room076-00007_0383,medium_room,openslr28_sim,0.753,0.991,data/banks/rir/medium_room/rir_medium_room_Room076-00007_0383.wav
rir_medium_room_Room076-00008_0384,medium_room,openslr28_sim,0.664,0.999,data/banks/rir/medium_room/rir_medium_room_Room076-00008_0384.wav
rir_medium_room_Room076-00021_0385,medium_room,openslr28_sim,0.539,1.0,data/banks/rir/medium_room/rir_medium_room_Room076-00021_0385.wav
rir_medium_room_Room076-00028_0386,medium_room,openslr28_sim,0.631,1.0,data/banks/rir/medium_room/rir_medium_room_Room076-00028_0386.wav
rir_medium_room_Room079-00044_0387,medium_room,openslr28_sim,0.941,1.0,data/banks/rir/medium_room/rir_medium_room_Room079-00044_0387.wav
rir_medium_room_Room080-00006_0388,medium_room,openslr28_sim,0.811,0.995,data/banks/rir/medium_room/rir_medium_room_Room080-00006_0388.wav
rir_medium_room_Room080-00074_0389,medium_room,openslr28_sim,0.868,0.994,data/banks/rir/medium_room/rir_medium_room_Room080-00074_0389.wav
rir_medium_room_Room083-00023_0390,medium_room,openslr28_sim,0.655,0.993,data/banks/rir/medium_room/rir_medium_room_Room083-00023_0390.wav
rir_medium_room_Room083-00037_0391,medium_room,openslr28_sim,0.679,0.993,data/banks/rir/medium_room/rir_medium_room_Room083-00037_0391.wav
rir_medium_room_Room084-00007_0392,medium_room,openslr28_sim,0.855,0.994,data/banks/rir/medium_room/rir_medium_room_Room084-00007_0392.wav
rir_medium_room_Room084-00086_0393,medium_room,openslr28_sim,0.897,0.993,data/banks/rir/medium_room/rir_medium_room_Room084-00086_0393.wav
rir_small_room_Room085-00054_0394,small_room,openslr28_sim,0.284,0.997,data/banks/rir/small_room/rir_small_room_Room085-00054_0394.wav
rir_small_room_Room086-00062_0395,small_room,openslr28_sim,0.471,0.997,data/banks/rir/small_room/rir_small_room_Room086-00062_0395.wav
rir_large_room_Room090-00055_0396,large_room,openslr28_sim,1.346,0.991,data/banks/rir/large_room/rir_large_room_Room090-00055_0396.wav
rir_medium_room_Room091-00096_0397,medium_room,openslr28_sim,0.614,0.994,data/banks/rir/medium_room/rir_medium_room_Room091-00096_0397.wav
rir_medium_room_Room094-00026_0398,medium_room,openslr28_sim,1.019,0.991,data/banks/rir/medium_room/rir_medium_room_Room094-00026_0398.wav
rir_medium_room_Room096-00039_0399,medium_room,openslr28_sim,0.888,0.991,data/banks/rir/medium_room/rir_medium_room_Room096-00039_0399.wav
rir_medium_room_Room098-00008_0400,medium_room,openslr28_sim,0.8,0.995,data/banks/rir/medium_room/rir_medium_room_Room098-00008_0400.wav
rir_medium_room_Room098-00082_0401,medium_room,openslr28_sim,0.829,0.994,data/banks/rir/medium_room/rir_medium_room_Room098-00082_0401.wav
rir_medium_room_Room104-00025_0402,medium_room,openslr28_sim,0.877,0.997,data/banks/rir/medium_room/rir_medium_room_Room104-00025_0402.wav
rir_medium_room_Room104-00081_0403,medium_room,openslr28_sim,0.856,0.995,data/banks/rir/medium_room/rir_medium_room_Room104-00081_0403.wav
rir_medium_room_Room105-00086_0404,medium_room,openslr28_sim,1.045,0.997,data/banks/rir/medium_room/rir_medium_room_Room105-00086_0404.wav
rir_small_room_Room106-00042_0405,small_room,openslr28_sim,0.331,0.997,data/banks/rir/small_room/rir_small_room_Room106-00042_0405.wav
rir_small_room_Room109-00093_0406,small_room,openslr28_sim,0.345,1.0,data/banks/rir/small_room/rir_small_room_Room109-00093_0406.wav
rir_medium_room_Room122-00014_0407,medium_room,openslr28_sim,0.66,0.993,data/banks/rir/medium_room/rir_medium_room_Room122-00014_0407.wav
rir_medium_room_Room123-00007_0408,medium_room,openslr28_sim,0.738,0.991,data/banks/rir/medium_room/rir_medium_room_Room123-00007_0408.wav
rir_medium_room_Room123-00028_0409,medium_room,openslr28_sim,0.625,0.994,data/banks/rir/medium_room/rir_medium_room_Room123-00028_0409.wav
rir_medium_room_Room123-00058_0410,medium_room,openslr28_sim,0.711,0.992,data/banks/rir/medium_room/rir_medium_room_Room123-00058_0410.wav
rir_medium_room_Room123-00081_0411,medium_room,openslr28_sim,0.57,0.994,data/banks/rir/medium_room/rir_medium_room_Room123-00081_0411.wav
rir_small_room_Room126-00049_0412,small_room,openslr28_sim,0.336,0.991,data/banks/rir/small_room/rir_small_room_Room126-00049_0412.wav
rir_small_room_Room126-00075_0413,small_room,openslr28_sim,0.29,0.993,data/banks/rir/small_room/rir_small_room_Room126-00075_0413.wav
rir_medium_room_Room129-00098_0414,medium_room,openslr28_sim,1.045,0.994,data/banks/rir/medium_room/rir_medium_room_Room129-00098_0414.wav
rir_medium_room_Room135-00006_0416,medium_room,openslr28_sim,0.603,0.994,data/banks/rir/medium_room/rir_medium_room_Room135-00006_0416.wav
rir_large_room_Room137-00005_0417,large_room,openslr28_sim,1.282,0.998,data/banks/rir/large_room/rir_large_room_Room137-00005_0417.wav
rir_medium_room_Room138-00060_0418,medium_room,openslr28_sim,0.686,0.991,data/banks/rir/medium_room/rir_medium_room_Room138-00060_0418.wav
rir_medium_room_Room139-00061_0419,medium_room,openslr28_sim,0.639,1.0,data/banks/rir/medium_room/rir_medium_room_Room139-00061_0419.wav
rir_medium_room_Room139-00062_0420,medium_room,openslr28_sim,0.708,0.996,data/banks/rir/medium_room/rir_medium_room_Room139-00062_0420.wav
rir_medium_room_Room144-00015_0421,medium_room,openslr28_sim,0.692,0.999,data/banks/rir/medium_room/rir_medium_room_Room144-00015_0421.wav
rir_large_room_Room145-00015_0422,large_room,openslr28_sim,1.335,0.991,data/banks/rir/large_room/rir_large_room_Room145-00015_0422.wav
rir_small_room_Room147-00009_0423,small_room,openslr28_sim,0.458,0.997,data/banks/rir/small_room/rir_small_room_Room147-00009_0423.wav
rir_small_room_Room147-00077_0424,small_room,openslr28_sim,0.455,0.997,data/banks/rir/small_room/rir_small_room_Room147-00077_0424.wav
rir_medium_room_Room148-00035_0425,medium_room,openslr28_sim,1.193,0.991,data/banks/rir/medium_room/rir_medium_room_Room148-00035_0425.wav
rir_medium_room_Room148-00059_0426,medium_room,openslr28_sim,1.189,0.995,data/banks/rir/medium_room/rir_medium_room_Room148-00059_0426.wav
rir_small_room_Room149-00028_0427,small_room,openslr28_sim,0.49,0.993,data/banks/rir/small_room/rir_small_room_Room149-00028_0427.wav
rir_medium_room_Room151-00026_0428,medium_room,openslr28_sim,0.796,0.992,data/banks/rir/medium_room/rir_medium_room_Room151-00026_0428.wav
rir_medium_room_Room152-00021_0429,medium_room,openslr28_sim,0.912,0.993,data/banks/rir/medium_room/rir_medium_room_Room152-00021_0429.wav
rir_medium_room_Room156-00051_0430,medium_room,openslr28_sim,1.079,0.994,data/banks/rir/medium_room/rir_medium_room_Room156-00051_0430.wav
rir_medium_room_Room157-00014_0431,medium_room,openslr28_sim,0.582,0.993,data/banks/rir/medium_room/rir_medium_room_Room157-00014_0431.wav
rir_medium_room_Room157-00031_0432,medium_room,openslr28_sim,0.534,0.992,data/banks/rir/medium_room/rir_medium_room_Room157-00031_0432.wav
rir_medium_room_Room159-00014_0433,medium_room,openslr28_sim,0.541,0.999,data/banks/rir/medium_room/rir_medium_room_Room159-00014_0433.wav
rir_medium_room_Room161-00100_0434,medium_room,openslr28_sim,0.523,0.994,data/banks/rir/medium_room/rir_medium_room_Room161-00100_0434.wav
rir_medium_room_Room171-00042_0436,medium_room,openslr28_sim,0.8,0.996,data/banks/rir/medium_room/rir_medium_room_Room171-00042_0436.wav
rir_medium_room_Room172-00077_0437,medium_room,openslr28_sim,1.137,0.993,data/banks/rir/medium_room/rir_medium_room_Room172-00077_0437.wav
rir_large_room_Room172-00093_0438,large_room,openslr28_sim,1.223,0.993,data/banks/rir/large_room/rir_large_room_Room172-00093_0438.wav
rir_small_room_Room173-00002_0439,small_room,openslr28_sim,0.489,0.994,data/banks/rir/small_room/rir_small_room_Room173-00002_0439.wav
rir_small_room_Room173-00038_0440,small_room,openslr28_sim,0.485,0.995,data/banks/rir/small_room/rir_small_room_Room173-00038_0440.wav
rir_medium_room_Room174-00008_0441,medium_room,openslr28_sim,0.91,1.0,data/banks/rir/medium_room/rir_medium_room_Room174-00008_0441.wav
rir_medium_room_Room174-00024_0442,medium_room,openslr28_sim,0.983,0.992,data/banks/rir/medium_room/rir_medium_room_Room174-00024_0442.wav
rir_medium_room_Room176-00080_0443,medium_room,openslr28_sim,1.199,0.993,data/banks/rir/medium_room/rir_medium_room_Room176-00080_0443.wav
rir_medium_room_Room178-00068_0444,medium_room,openslr28_sim,0.712,0.997,data/banks/rir/medium_room/rir_medium_room_Room178-00068_0444.wav
rir_small_room_Room182-00050_0445,small_room,openslr28_sim,0.455,0.997,data/banks/rir/small_room/rir_small_room_Room182-00050_0445.wav
rir_medium_room_Room182-00058_0446,medium_room,openslr28_sim,0.693,0.994,data/banks/rir/medium_room/rir_medium_room_Room182-00058_0446.wav
rir_small_room_Room183-00004_0447,small_room,openslr28_sim,0.256,0.995,data/banks/rir/small_room/rir_small_room_Room183-00004_0447.wav
rir_small_room_Room183-00040_0448,small_room,openslr28_sim,0.352,0.993,data/banks/rir/small_room/rir_small_room_Room183-00040_0448.wav
rir_small_room_Room187-00053_0449,small_room,openslr28_sim,0.467,0.995,data/banks/rir/small_room/rir_small_room_Room187-00053_0449.wav
rir_medium_room_Room189-00075_0450,medium_room,openslr28_sim,0.63,0.997,data/banks/rir/medium_room/rir_medium_room_Room189-00075_0450.wav
rir_medium_room_Room192-00069_0451,medium_room,openslr28_sim,0.548,0.991,data/banks/rir/medium_room/rir_medium_room_Room192-00069_0451.wav
rir_medium_room_Room193-00023_0452,medium_room,openslr28_sim,0.943,0.992,data/banks/rir/medium_room/rir_medium_room_Room193-00023_0452.wav
rir_small_room_Room193-00092_0453,small_room,openslr28_sim,0.422,0.999,data/banks/rir/small_room/rir_small_room_Room193-00092_0453.wav
rir_medium_room_Room194-00003_0454,medium_room,openslr28_sim,0.962,0.995,data/banks/rir/medium_room/rir_medium_room_Room194-00003_0454.wav
rir_medium_room_Room194-00044_0455,medium_room,openslr28_sim,1.064,0.993,data/banks/rir/medium_room/rir_medium_room_Room194-00044_0455.wav
rir_medium_room_Room194-00062_0456,medium_room,openslr28_sim,0.957,0.995,data/banks/rir/medium_room/rir_medium_room_Room194-00062_0456.wav
rir_medium_room_Room194-00089_0457,medium_room,openslr28_sim,0.941,0.997,data/banks/rir/medium_room/rir_medium_room_Room194-00089_0457.wav
rir_medium_room_Room196-00005_0458,medium_room,openslr28_sim,0.892,0.996,data/banks/rir/medium_room/rir_medium_room_Room196-00005_0458.wav
rir_small_room_Room005-00088_0461,small_room,openslr28_sim,0.367,0.493,data/banks/rir/small_room/rir_small_room_Room005-00088_0461.wav
rir_small_room_Room009-00034_0462,small_room,openslr28_sim,0.232,0.492,data/banks/rir/small_room/rir_small_room_Room009-00034_0462.wav
rir_small_room_Room009-00051_0463,small_room,openslr28_sim,0.219,0.491,data/banks/rir/small_room/rir_small_room_Room009-00051_0463.wav
rir_small_room_Room012-00072_0464,small_room,openslr28_sim,0.2,0.5,data/banks/rir/small_room/rir_small_room_Room012-00072_0464.wav
rir_small_room_Room015-00032_0466,small_room,openslr28_sim,0.214,0.496,data/banks/rir/small_room/rir_small_room_Room015-00032_0466.wav
rir_small_room_Room016-00075_0467,small_room,openslr28_sim,0.37,0.491,data/banks/rir/small_room/rir_small_room_Room016-00075_0467.wav
rir_small_room_Room018-00081_0468,small_room,openslr28_sim,0.371,0.494,data/banks/rir/small_room/rir_small_room_Room018-00081_0468.wav
rir_small_room_Room019-00009_0469,small_room,openslr28_sim,0.244,0.497,data/banks/rir/small_room/rir_small_room_Room019-00009_0469.wav
rir_small_room_Room019-00069_0470,small_room,openslr28_sim,0.224,0.5,data/banks/rir/small_room/rir_small_room_Room019-00069_0470.wav
rir_small_room_Room019-00070_0471,small_room,openslr28_sim,0.199,0.499,data/banks/rir/small_room/rir_small_room_Room019-00070_0471.wav
rir_small_room_Room025-00045_0473,small_room,openslr28_sim,0.153,0.494,data/banks/rir/small_room/rir_small_room_Room025-00045_0473.wav
rir_small_room_Room026-00022_0474,small_room,openslr28_sim,0.178,0.495,data/banks/rir/small_room/rir_small_room_Room026-00022_0474.wav
rir_small_room_Room027-00100_0475,small_room,openslr28_sim,0.312,0.5,data/banks/rir/small_room/rir_small_room_Room027-00100_0475.wav
rir_small_room_Room028-00056_0476,small_room,openslr28_sim,0.179,0.49,data/banks/rir/small_room/rir_small_room_Room028-00056_0476.wav
rir_small_room_Room029-00049_0477,small_room,openslr28_sim,0.155,0.5,data/banks/rir/small_room/rir_small_room_Room029-00049_0477.wav
rir_small_room_Room030-00005_0478,small_room,openslr28_sim,0.167,0.5,data/banks/rir/small_room/rir_small_room_Room030-00005_0478.wav
rir_small_room_Room042-00066_0485,small_room,openslr28_sim,0.154,0.495,data/banks/rir/small_room/rir_small_room_Room042-00066_0485.wav
rir_small_room_Room050-00010_0488,small_room,openslr28_sim,0.178,0.497,data/banks/rir/small_room/rir_small_room_Room050-00010_0488.wav
rir_small_room_Room052-00037_0489,small_room,openslr28_sim,0.261,0.496,data/banks/rir/small_room/rir_small_room_Room052-00037_0489.wav
rir_small_room_Room055-00092_0490,small_room,openslr28_sim,0.188,0.494,data/banks/rir/small_room/rir_small_room_Room055-00092_0490.wav
rir_small_room_Room056-00095_0491,small_room,openslr28_sim,0.276,0.495,data/banks/rir/small_room/rir_small_room_Room056-00095_0491.wav
rir_small_room_Room059-00008_0492,small_room,openslr28_sim,0.3,0.495,data/banks/rir/small_room/rir_small_room_Room059-00008_0492.wav
rir_small_room_Room062-00080_0494,small_room,openslr28_sim,0.278,0.5,data/banks/rir/small_room/rir_small_room_Room062-00080_0494.wav
rir_small_room_Room065-00043_0496,small_room,openslr28_sim,0.156,0.494,data/banks/rir/small_room/rir_small_room_Room065-00043_0496.wav
rir_small_room_Room069-00089_0498,small_room,openslr28_sim,0.317,0.493,data/banks/rir/small_room/rir_small_room_Room069-00089_0498.wav
rir_small_room_Room073-00074_0499,small_room,openslr28_sim,0.367,0.5,data/banks/rir/small_room/rir_small_room_Room073-00074_0499.wav
rir_small_room_Room074-00092_0500,small_room,openslr28_sim,0.313,0.495,data/banks/rir/small_room/rir_small_room_Room074-00092_0500.wav
rir_small_room_Room077-00095_0501,small_room,openslr28_sim,0.169,0.5,data/banks/rir/small_room/rir_small_room_Room077-00095_0501.wav
rir_small_room_Room080-00004_0504,small_room,openslr28_sim,0.183,0.497,data/banks/rir/small_room/rir_small_room_Room080-00004_0504.wav
rir_small_room_Room081-00046_0505,small_room,openslr28_sim,0.294,0.49,data/banks/rir/small_room/rir_small_room_Room081-00046_0505.wav
rir_small_room_Room086-00062_0506,small_room,openslr28_sim,0.173,0.5,data/banks/rir/small_room/rir_small_room_Room086-00062_0506.wav
rir_small_room_Room086-00086_0507,small_room,openslr28_sim,0.176,0.5,data/banks/rir/small_room/rir_small_room_Room086-00086_0507.wav
rir_small_room_Room087-00037_0508,small_room,openslr28_sim,0.21,0.495,data/banks/rir/small_room/rir_small_room_Room087-00037_0508.wav
rir_small_room_Room092-00036_0510,small_room,openslr28_sim,0.268,0.495,data/banks/rir/small_room/rir_small_room_Room092-00036_0510.wav
rir_small_room_Room093-00093_0511,small_room,openslr28_sim,0.188,0.499,data/banks/rir/small_room/rir_small_room_Room093-00093_0511.wav
rir_small_room_Room094-00069_0512,small_room,openslr28_sim,0.16,0.5,data/banks/rir/small_room/rir_small_room_Room094-00069_0512.wav
rir_small_room_Room099-00004_0513,small_room,openslr28_sim,0.303,0.489,data/banks/rir/small_room/rir_small_room_Room099-00004_0513.wav
rir_small_room_Room099-00094_0514,small_room,openslr28_sim,0.28,0.497,data/banks/rir/small_room/rir_small_room_Room099-00094_0514.wav
rir_small_room_Room100-00055_0515,small_room,openslr28_sim,0.351,0.499,data/banks/rir/small_room/rir_small_room_Room100-00055_0515.wav
rir_small_room_Room103-00053_0516,small_room,openslr28_sim,0.184,0.498,data/banks/rir/small_room/rir_small_room_Room103-00053_0516.wav
rir_small_room_Room112-00027_0518,small_room,openslr28_sim,0.398,0.5,data/banks/rir/small_room/rir_small_room_Room112-00027_0518.wav
rir_small_room_Room113-00009_0519,small_room,openslr28_sim,0.22,0.495,data/banks/rir/small_room/rir_small_room_Room113-00009_0519.wav
rir_small_room_Room116-00058_0520,small_room,openslr28_sim,0.245,0.49,data/banks/rir/small_room/rir_small_room_Room116-00058_0520.wav
rir_small_room_Room123-00077_0523,small_room,openslr28_sim,0.279,0.494,data/banks/rir/small_room/rir_small_room_Room123-00077_0523.wav
rir_small_room_Room128-00071_0524,small_room,openslr28_sim,0.201,0.5,data/banks/rir/small_room/rir_small_room_Room128-00071_0524.wav
rir_small_room_Room131-00054_0525,small_room,openslr28_sim,0.169,0.489,data/banks/rir/small_room/rir_small_room_Room131-00054_0525.wav
rir_small_room_Room132-00099_0526,small_room,openslr28_sim,0.247,0.497,data/banks/rir/small_room/rir_small_room_Room132-00099_0526.wav
rir_small_room_Room133-00013_0527,small_room,openslr28_sim,0.173,0.492,data/banks/rir/small_room/rir_small_room_Room133-00013_0527.wav
rir_small_room_Room133-00035_0528,small_room,openslr28_sim,0.19,0.491,data/banks/rir/small_room/rir_small_room_Room133-00035_0528.wav
rir_small_room_Room133-00047_0529,small_room,openslr28_sim,0.192,0.496,data/banks/rir/small_room/rir_small_room_Room133-00047_0529.wav
rir_small_room_Room135-00038_0531,small_room,openslr28_sim,0.302,0.485,data/banks/rir/small_room/rir_small_room_Room135-00038_0531.wav
rir_small_room_Room137-00089_0532,small_room,openslr28_sim,0.244,0.5,data/banks/rir/small_room/rir_small_room_Room137-00089_0532.wav
rir_small_room_Room139-00090_0534,small_room,openslr28_sim,0.378,0.493,data/banks/rir/small_room/rir_small_room_Room139-00090_0534.wav
rir_small_room_Room140-00016_0535,small_room,openslr28_sim,0.152,0.5,data/banks/rir/small_room/rir_small_room_Room140-00016_0535.wav
rir_small_room_Room140-00050_0536,small_room,openslr28_sim,0.164,0.499,data/banks/rir/small_room/rir_small_room_Room140-00050_0536.wav
rir_small_room_Room140-00058_0537,small_room,openslr28_sim,0.17,0.5,data/banks/rir/small_room/rir_small_room_Room140-00058_0537.wav
rir_small_room_Room141-00025_0538,small_room,openslr28_sim,0.207,0.492,data/banks/rir/small_room/rir_small_room_Room141-00025_0538.wav
rir_small_room_Room141-00045_0539,small_room,openslr28_sim,0.207,0.499,data/banks/rir/small_room/rir_small_room_Room141-00045_0539.wav
rir_small_room_Room142-00035_0540,small_room,openslr28_sim,0.189,0.5,data/banks/rir/small_room/rir_small_room_Room142-00035_0540.wav
rir_small_room_Room146-00020_0541,small_room,openslr28_sim,0.165,0.499,data/banks/rir/small_room/rir_small_room_Room146-00020_0541.wav
rir_small_room_Room147-00094_0542,small_room,openslr28_sim,0.238,0.493,data/banks/rir/small_room/rir_small_room_Room147-00094_0542.wav
rir_small_room_Room151-00099_0543,small_room,openslr28_sim,0.152,0.5,data/banks/rir/small_room/rir_small_room_Room151-00099_0543.wav
rir_small_room_Room153-00093_0547,small_room,openslr28_sim,0.201,0.5,data/banks/rir/small_room/rir_small_room_Room153-00093_0547.wav
rir_small_room_Room155-00068_0550,small_room,openslr28_sim,0.156,0.498,data/banks/rir/small_room/rir_small_room_Room155-00068_0550.wav
rir_small_room_Room158-00039_0552,small_room,openslr28_sim,0.17,0.5,data/banks/rir/small_room/rir_small_room_Room158-00039_0552.wav
rir_small_room_Room158-00082_0553,small_room,openslr28_sim,0.173,0.5,data/banks/rir/small_room/rir_small_room_Room158-00082_0553.wav
rir_small_room_Room159-00072_0555,small_room,openslr28_sim,0.154,0.5,data/banks/rir/small_room/rir_small_room_Room159-00072_0555.wav
rir_small_room_Room164-00006_0557,small_room,openslr28_sim,0.291,0.487,data/banks/rir/small_room/rir_small_room_Room164-00006_0557.wav
rir_small_room_Room166-00094_0558,small_room,openslr28_sim,0.251,0.495,data/banks/rir/small_room/rir_small_room_Room166-00094_0558.wav
rir_small_room_Room167-00023_0559,small_room,openslr28_sim,0.166,0.497,data/banks/rir/small_room/rir_small_room_Room167-00023_0559.wav
rir_small_room_Room174-00088_0561,small_room,openslr28_sim,0.299,0.491,data/banks/rir/small_room/rir_small_room_Room174-00088_0561.wav
rir_small_room_Room174-00100_0562,small_room,openslr28_sim,0.307,0.5,data/banks/rir/small_room/rir_small_room_Room174-00100_0562.wav
rir_small_room_Room175-00078_0563,small_room,openslr28_sim,0.271,0.496,data/banks/rir/small_room/rir_small_room_Room175-00078_0563.wav
rir_small_room_Room179-00066_0566,small_room,openslr28_sim,0.353,0.492,data/banks/rir/small_room/rir_small_room_Room179-00066_0566.wav
rir_small_room_Room181-00040_0568,small_room,openslr28_sim,0.241,0.493,data/banks/rir/small_room/rir_small_room_Room181-00040_0568.wav
rir_small_room_Room183-00056_0569,small_room,openslr28_sim,0.368,0.495,data/banks/rir/small_room/rir_small_room_Room183-00056_0569.wav
rir_small_room_Room185-00048_0571,small_room,openslr28_sim,0.228,0.491,data/banks/rir/small_room/rir_small_room_Room185-00048_0571.wav
rir_small_room_Room185-00054_0572,small_room,openslr28_sim,0.261,0.491,data/banks/rir/small_room/rir_small_room_Room185-00054_0572.wav
rir_small_room_Room193-00076_0575,small_room,openslr28_sim,0.178,0.494,data/banks/rir/small_room/rir_small_room_Room193-00076_0575.wav
rir_small_room_Room194-00048_0576,small_room,openslr28_sim,0.157,0.493,data/banks/rir/small_room/rir_small_room_Room194-00048_0576.wav
rir_small_room_Room198-00061_0577,small_room,openslr28_sim,0.154,0.496,data/banks/rir/small_room/rir_small_room_Room198-00061_0577.wav
rir_small_room_Room200-00027_0578,small_room,openslr28_sim,0.197,0.494,data/banks/rir/small_room/rir_small_room_Room200-00027_0578.wav
