file_id,class_id,path,dur,eff,lead,trail,rms_db,peak,loi
fsd50k_laughter_5a6e5573,laughter,data/banks/foreground/laughter/fsd50k_laughter_5a6e5573.wav,0.736,0.736,0.0,0.0,-23.01,0.2277,
fsd50k_laughter_5ac4ed99,laughter,data/banks/foreground/laughter/fsd50k_laughter_5ac4ed99.wav,3.398,3.398,0.0,0.0,-23.21,0.477,
fsd50k_laughter_5b4439ad,laughter,data/banks/foreground/laughter/fsd50k_laughter_5b4439ad.wav,0.837,0.837,0.0,0.0,-25.94,0.3531,
fsd50k_laughter_5b901f6a,laughter,data/banks/foreground/laughter/fsd50k_laughter_5b901f6a.wav,1.156,1.156,0.0,0.0,-12.6,0.5201,
fsd50k_laughter_5b988f7c,laughter,data/banks/foreground/laughter/fsd50k_laughter_5b988f7c.wav,2.1249,2.016,0.0,0.1089,-23.21,0.2444,
fsd50k_laughter_5e06805c,laughter,data/banks/foreground/laughter/fsd50k_laughter_5e06805c.wav,1.159,1.127,0.032,0.0,-22.18,0.5841,
fsd50k_laughter_5e2692a6,laughter,data/banks/foreground/laughter/fsd50k_laughter_5e2692a6.wav,1.059,0.867,0.192,0.0,-20.09,0.4338,
fsd50k_laughter_5e995ff7,laughter,data/banks/foreground/laughter/fsd50k_laughter_5e995ff7.wav,1.6047,1.376,0.0,0.2287,-25.86,0.5063,
fsd50k_laughter_5eee72d0,laughter,data/banks/foreground/laughter/fsd50k_laughter_5eee72d0.wav,1.1591,1.1591,0.0,0.0,-21.36,0.4697,
fsd50k_laughter_5f522ac8,laughter,data/banks/foreground/laughter/fsd50k_laughter_5f522ac8.wav,1.1599,1.1599,0.0,0.0,-23.05,0.1644,
fsd50k_laughter_6070c5db,laughter,data/banks/foreground/laughter/fsd50k_laughter_6070c5db.wav,0.8391,0.672,0.0,0.1671,-18.18,0.8912,
fsd50k_laughter_609ee8ef,laughter,data/banks/foreground/laughter/fsd50k_laughter_609ee8ef.wav,1.48,1.48,0.0,0.0,-17.94,0.4648,
fsd50k_laughter_61272ece,laughter,data/banks/foreground/laughter/fsd50k_laughter_61272ece.wav,0.735,0.735,0.0,0.0,-23.81,0.1396,
fsd50k_laughter_615f0607,laughter,data/banks/foreground/laughter/fsd50k_laughter_615f0607.wav,1.059,1.027,0.032,0.0,-23.27,0.1752,
fsd50k_laughter_61e0ac27,laughter,data/banks/foreground/laughter/fsd50k_laughter_61e0ac27.wav,1.158,1.094,0.064,0.0,-22.28,0.484,
fsd50k_laughter_6285de23,laughter,data/banks/foreground/laughter/fsd50k_laughter_6285de23.wav,1.38,1.188,0.192,0.0,-21.07,0.4734,
fsd50k_laughter_63cdb164,laughter,data/banks/foreground/laughter/fsd50k_laughter_63cdb164.wav,1.158,1.158,0.0,0.0,-22.76,0.8381,
fsd50k_laughter_65537e4f,laughter,data/banks/foreground/laughter/fsd50k_laughter_65537e4f.wav,0.839,0.839,0.0,0.0,-21.01,0.3967,
fsd50k_laughter_65e2878e,laughter,data/banks/foreground/laughter/fsd50k_laughter_65e2878e.wav,1.1186,1.1186,0.0,0.0,-23.8,0.4791,
fsd50k_laughter_667e791c,laughter,data/banks/foreground/laughter/fsd50k_laughter_667e791c.wav,3.3877,3.3877,0.0,0.0,-33.24,0.3419,
fsd50k_laughter_66b84a6f,laughter,data/banks/foreground/laughter/fsd50k_laughter_66b84a6f.wav,1.3308,1.3308,0.0,0.0,-23.13,0.3451,
fsd50k_laughter_67266ded,laughter,data/banks/foreground/laughter/fsd50k_laughter_67266ded.wav,0.839,0.839,0.0,0.0,-31.61,0.1731,
fsd50k_laughter_67294cbf,laughter,data/banks/foreground/laughter/fsd50k_laughter_67294cbf.wav,0.837,0.832,0.0,0.005,-22.16,0.4758,
fsd50k_laughter_673e46e6,laughter,data/banks/foreground/laughter/fsd50k_laughter_673e46e6.wav,1.479,1.479,0.0,0.0,-20.88,0.4861,
fsd50k_laughter_68e2f53d,laughter,data/banks/foreground/laughter/fsd50k_laughter_68e2f53d.wav,1.799,1.799,0.0,0.0,-27.92,0.273,
fsd50k_laughter_6955ca24,laughter,data/banks/foreground/laughter/fsd50k_laughter_6955ca24.wav,1.06,1.06,0.0,0.0,-22.26,0.411,
fsd50k_laughter_6a0f00e6,laughter,data/banks/foreground/laughter/fsd50k_laughter_6a0f00e6.wav,1.799,1.799,0.0,0.0,-23.01,0.5481,
fsd50k_laughter_6a9a8296,laughter,data/banks/foreground/laughter/fsd50k_laughter_6a9a8296.wav,1.378,1.314,0.064,0.0,-22.09,0.545,
fsd50k_laughter_6ca9e737,laughter,data/banks/foreground/laughter/fsd50k_laughter_6ca9e737.wav,1.1589,1.1269,0.032,0.0,-19.95,0.5657,
fsd50k_laughter_6cf36db1,laughter,data/banks/foreground/laughter/fsd50k_laughter_6cf36db1.wav,1.38,1.188,0.192,0.0,-22.65,0.3529,
fsd50k_laughter_6da04b5f,laughter,data/banks/foreground/laughter/fsd50k_laughter_6da04b5f.wav,0.5632,0.5632,0.0,0.0,-23.15,0.2069,
fsd50k_laughter_6df8cd12,laughter,data/banks/foreground/laughter/fsd50k_laughter_6df8cd12.wav,0.9656,0.9656,0.0,0.0,-23.47,0.6441,
fsd50k_laughter_6e51ccf1,laughter,data/banks/foreground/laughter/fsd50k_laughter_6e51ccf1.wav,0.839,0.839,0.0,0.0,-21.96,0.8097,
fsd50k_laughter_6e8599b2,laughter,data/banks/foreground/laughter/fsd50k_laughter_6e8599b2.wav,1.059,1.059,0.0,0.0,-22.94,0.3918,
fsd50k_laughter_6f825c0b,laughter,data/banks/foreground/laughter/fsd50k_laughter_6f825c0b.wav,1.379,1.379,0.0,0.0,-22.45,0.377,
fsd50k_laughter_6f9eb9e2,laughter,data/banks/foreground/laughter/fsd50k_laughter_6f9eb9e2.wav,1.477,1.477,0.0,0.0,-21.87,0.3688,
fsd50k_laughter_707b5622,laughter,data/banks/foreground/laughter/fsd50k_laughter_707b5622.wav,1.158,1.094,0.064,0.0,-20.66,0.3668,
fsd50k_laughter_70cb1f0c,laughter,data/banks/foreground/laughter/fsd50k_laughter_70cb1f0c.wav,2.437,2.437,0.0,0.0,-24.61,0.5762,
fsd50k_laughter_721e8651,laughter,data/banks/foreground/laughter/fsd50k_laughter_721e8651.wav,1.379,1.251,0.128,0.0,-22.81,0.5946,
fsd50k_laughter_72ab9348,laughter,data/banks/foreground/laughter/fsd50k_laughter_72ab9348.wav,1.799,1.799,0.0,0.0,-23.34,0.5177,
fsd50k_laughter_73e2928a,laughter,data/banks/foreground/laughter/fsd50k_laughter_73e2928a.wav,1.7971,1.7971,0.0,0.0,-23.85,0.3652,
fsd50k_laughter_74320533,laughter,data/banks/foreground/laughter/fsd50k_laughter_74320533.wav,1.478,1.478,0.0,0.0,-25.6,0.3763,
fsd50k_laughter_75151690,laughter,data/banks/foreground/laughter/fsd50k_laughter_75151690.wav,2.439,2.439,0.0,0.0,-27.09,0.5497,
fsd50k_laughter_75ae7d2d,laughter,data/banks/foreground/laughter/fsd50k_laughter_75ae7d2d.wav,1.058,1.058,0.0,0.0,-23.01,0.4471,
fsd50k_laughter_75fe2052,laughter,data/banks/foreground/laughter/fsd50k_laughter_75fe2052.wav,0.739,0.739,0.0,0.0,-24.94,0.1549,
fsd50k_laughter_76c658fc,laughter,data/banks/foreground/laughter/fsd50k_laughter_76c658fc.wav,1.057,1.025,0.032,0.0,-24.83,0.4445,
fsd50k_laughter_7790ea54,laughter,data/banks/foreground/laughter/fsd50k_laughter_7790ea54.wav,0.9627,0.9627,0.0,0.0,-23.52,0.5697,
fsd50k_laughter_78302651,laughter,data/banks/foreground/laughter/fsd50k_laughter_78302651.wav,1.159,1.159,0.0,0.0,-26.55,0.8912,
fsd50k_laughter_7a187d3c,laughter,data/banks/foreground/laughter/fsd50k_laughter_7a187d3c.wav,1.059,1.059,0.0,0.0,-24.14,0.4056,
fsd50k_laughter_7b08c7c1,laughter,data/banks/foreground/laughter/fsd50k_laughter_7b08c7c1.wav,1.055,0.799,0.256,0.0,-22.17,0.3401,
fsd50k_laughter_7b0dce9c,laughter,data/banks/foreground/laughter/fsd50k_laughter_7b0dce9c.wav,1.159,1.159,0.0,0.0,-23.8,0.3749,
fsd50k_laughter_7bb43b06,laughter,data/banks/foreground/laughter/fsd50k_laughter_7bb43b06.wav,0.84,0.712,0.128,0.0,-21.29,0.4933,
fsd50k_laughter_7c031b4a,laughter,data/banks/foreground/laughter/fsd50k_laughter_7c031b4a.wav,1.057,1.057,0.0,0.0,-20.34,0.8161,
fsd50k_laughter_7c2ec385,laughter,data/banks/foreground/laughter/fsd50k_laughter_7c2ec385.wav,1.16,1.0,0.16,0.0,-22.91,0.421,
fsd50k_laughter_7c7d5183,laughter,data/banks/foreground/laughter/fsd50k_laughter_7c7d5183.wav,1.7999,1.7999,0.0,0.0,-23.1,0.6236,
fsd50k_laughter_7cfcc5db,laughter,data/banks/foreground/laughter/fsd50k_laughter_7cfcc5db.wav,0.74,0.74,0.0,0.0,-18.21,0.5638,
fsd50k_laughter_7d678007,laughter,data/banks/foreground/laughter/fsd50k_laughter_7d678007.wav,1.055,1.055,0.0,0.0,-23.59,0.4529,
fsd50k_laughter_7e012d31,laughter,data/banks/foreground/laughter/fsd50k_laughter_7e012d31.wav,1.059,1.027,0.032,0.0,-23.46,0.4498,
fsd50k_laughter_7e9a2a2e,laughter,data/banks/foreground/laughter/fsd50k_laughter_7e9a2a2e.wav,1.1579,1.1579,0.0,0.0,-24.22,0.6316,
fsd50k_laughter_7fb52eb1,laughter,data/banks/foreground/laughter/fsd50k_laughter_7fb52eb1.wav,1.1589,1.0949,0.064,0.0,-22.65,0.5158,
fsd50k_laughter_7ff1b62f,laughter,data/banks/foreground/laughter/fsd50k_laughter_7ff1b62f.wav,1.0948,0.96,0.064,0.0708,-22.66,0.4895,
fsd50k_laughter_80693bc6,laughter,data/banks/foreground/laughter/fsd50k_laughter_80693bc6.wav,1.4789,1.4789,0.0,0.0,-27.07,0.3381,
fsd50k_laughter_829a8ec8,laughter,data/banks/foreground/laughter/fsd50k_laughter_829a8ec8.wav,0.6096,0.6096,0.0,0.0,-23.36,0.3491,
fsd50k_laughter_829d9376,laughter,data/banks/foreground/laughter/fsd50k_laughter_829d9376.wav,0.8401,0.8401,0.0,0.0,-21.82,0.3314,
fsd50k_laughter_83814ea2,laughter,data/banks/foreground/laughter/fsd50k_laughter_83814ea2.wav,1.5035,1.472,0.0,0.0315,-25.15,0.1779,
fsd50k_laughter_83b54a35,laughter,data/banks/foreground/laughter/fsd50k_laughter_83b54a35.wav,1.054,1.022,0.032,0.0,-23.01,0.4229,
fsd50k_laughter_83e59908,laughter,data/banks/foreground/laughter/fsd50k_laughter_83e59908.wav,1.798,1.798,0.0,0.0,-19.55,0.5722,
fsd50k_laughter_84043edb,laughter,data/banks/foreground/laughter/fsd50k_laughter_84043edb.wav,1.4791,1.4791,0.0,0.0,-22.5,0.3163,
fsd50k_laughter_85a48c5d,laughter,data/banks/foreground/laughter/fsd50k_laughter_85a48c5d.wav,1.059,1.059,0.0,0.0,-21.43,0.5334,
fsd50k_laughter_85a628f2,laughter,data/banks/foreground/laughter/fsd50k_laughter_85a628f2.wav,1.5098,1.5098,0.0,0.0,-28.21,0.3379,
fsd50k_laughter_868eb91d,laughter,data/banks/foreground/laughter/fsd50k_laughter_868eb91d.wav,1.06,1.06,0.0,0.0,-23.74,0.2928,
fsd50k_laughter_87162a12,laughter,data/banks/foreground/laughter/fsd50k_laughter_87162a12.wav,1.155,1.155,0.0,0.0,-23.41,0.4837,
fsd50k_laughter_873c3817,laughter,data/banks/foreground/laughter/fsd50k_laughter_873c3817.wav,1.059,1.059,0.0,0.0,-23.92,0.2775,
fsd50k_laughter_87452156,laughter,data/banks/foreground/laughter/fsd50k_laughter_87452156.wav,3.72,3.392,0.0,0.328,-26.45,0.4248,
fsd50k_laughter_899a24e9,laughter,data/banks/foreground/laughter/fsd50k_laughter_899a24e9.wav,1.059,0.835,0.224,0.0,-21.4,0.6973,
fsd50k_laughter_8a7c8f1d,laughter,data/banks/foreground/laughter/fsd50k_laughter_8a7c8f1d.wav,1.379,1.379,0.0,0.0,-21.43,0.4381,
fsd50k_laughter_8af0214b,laughter,data/banks/foreground/laughter/fsd50k_laughter_8af0214b.wav,0.739,0.739,0.0,0.0,-22.93,0.4493,
fsd50k_laughter_8b1d8aac,laughter,data/banks/foreground/laughter/fsd50k_laughter_8b1d8aac.wav,0.4471,0.4471,0.0,0.0,-23.58,0.3048,
fsd50k_laughter_8cbb2ae6,laughter,data/banks/foreground/laughter/fsd50k_laughter_8cbb2ae6.wav,0.8399,0.8399,0.0,0.0,-33.01,0.1601,
fsd50k_laughter_8d97ca98,laughter,data/banks/foreground/laughter/fsd50k_laughter_8d97ca98.wav,2.6599,2.6599,0.0,0.0,-23.58,0.4581,
fsd50k_laughter_8de5520f,laughter,data/banks/foreground/laughter/fsd50k_laughter_8de5520f.wav,1.059,1.059,0.0,0.0,-21.41,0.4407,
fsd50k_laughter_9095ede9,laughter,data/banks/foreground/laughter/fsd50k_laughter_9095ede9.wav,0.738,0.738,0.0,0.0,-29.82,0.2726,
fsd50k_laughter_9167573c,laughter,data/banks/foreground/laughter/fsd50k_laughter_9167573c.wav,1.158,1.158,0.0,0.0,-21.8,0.6318,
fsd50k_laughter_919e65b7,laughter,data/banks/foreground/laughter/fsd50k_laughter_919e65b7.wav,3.718,3.718,0.0,0.0,-24.59,0.3818,
fsd50k_laughter_91f976cf,laughter,data/banks/foreground/laughter/fsd50k_laughter_91f976cf.wav,2.0806,2.0806,0.0,0.0,-23.65,0.4164,
fsd50k_laughter_930546bf,laughter,data/banks/foreground/laughter/fsd50k_laughter_930546bf.wav,2.119,2.119,0.0,0.0,-37.67,0.1014,
fsd50k_laughter_93b5bef1,laughter,data/banks/foreground/laughter/fsd50k_laughter_93b5bef1.wav,1.16,1.16,0.0,0.0,-20.55,0.8912,
fsd50k_laughter_9417ab93,laughter,data/banks/foreground/laughter/fsd50k_laughter_9417ab93.wav,1.378,1.378,0.0,0.0,-20.42,0.5308,
fsd50k_laughter_95a4d83d,laughter,data/banks/foreground/laughter/fsd50k_laughter_95a4d83d.wav,1.377,1.377,0.0,0.0,-21.22,0.4779,
fsd50k_laughter_95b013e1,laughter,data/banks/foreground/laughter/fsd50k_laughter_95b013e1.wav,1.379,1.379,0.0,0.0,-23.28,0.5013,
fsd50k_laughter_96109a44,laughter,data/banks/foreground/laughter/fsd50k_laughter_96109a44.wav,1.158,1.094,0.064,0.0,-18.88,0.8898,
fsd50k_laughter_9666a599,laughter,data/banks/foreground/laughter/fsd50k_laughter_9666a599.wav,1.058,1.056,0.0,0.002,-24.69,0.3671,
fsd50k_laughter_967e9c87,laughter,data/banks/foreground/laughter/fsd50k_laughter_967e9c87.wav,1.1581,1.1261,0.032,0.0,-23.42,0.4446,
fsd50k_laughter_9932d515,laughter,data/banks/foreground/laughter/fsd50k_laughter_9932d515.wav,1.1571,1.1571,0.0,0.0,-24.85,0.1676,
fsd50k_laughter_9ace26bd,laughter,data/banks/foreground/laughter/fsd50k_laughter_9ace26bd.wav,0.665,0.665,0.0,0.0,-23.2,0.5167,
fsd50k_laughter_9aec11ca,laughter,data/banks/foreground/laughter/fsd50k_laughter_9aec11ca.wav,1.1589,1.1589,0.0,0.0,-23.01,0.72,
fsd50k_laughter_9b1ea9b0,laughter,data/banks/foreground/laughter/fsd50k_laughter_9b1ea9b0.wav,1.158,1.126,0.032,0.0,-21.15,0.7259,
fsd50k_laughter_9c010213,laughter,data/banks/foreground/laughter/fsd50k_laughter_9c010213.wav,1.16,1.16,0.0,0.0,-22.01,0.5514,
fsd50k_laughter_9cb23021,laughter,data/banks/foreground/laughter/fsd50k_laughter_9cb23021.wav,1.1784,1.1784,0.0,0.0,-32.75,0.1407,
fsd50k_laughter_9da982d8,laughter,data/banks/foreground/laughter/fsd50k_laughter_9da982d8.wav,1.059,1.059,0.0,0.0,-22.87,0.6329,
fsd50k_laughter_9e05c54a,laughter,data/banks/foreground/laughter/fsd50k_laughter_9e05c54a.wav,1.054,1.054,0.0,0.0,-24.81,0.165,
fsd50k_laughter_9e85f6c7,laughter,data/banks/foreground/laughter/fsd50k_laughter_9e85f6c7.wav,1.159,1.159,0.0,0.0,-21.41,0.5759,
fsd50k_laughter_9f00a2df,laughter,data/banks/foreground/laughter/fsd50k_laughter_9f00a2df.wav,1.159,1.031,0.128,0.0,-31.11,0.1989,
fsd50k_laughter_9fd61810,laughter,data/banks/foreground/laughter/fsd50k_laughter_9fd61810.wav,0.9307,0.9307,0.0,0.0,-24.46,0.4875,
fsd50k_laughter_a0843a40,laughter,data/banks/foreground/laughter/fsd50k_laughter_a0843a40.wav,0.9658,0.9658,0.0,0.0,-22.73,0.8518,
fsd50k_laughter_a0b2f7b4,laughter,data/banks/foreground/laughter/fsd50k_laughter_a0b2f7b4.wav,0.84,0.776,0.064,0.0,-22.93,0.2865,
fsd50k_laughter_a0bad8bd,laughter,data/banks/foreground/laughter/fsd50k_laughter_a0bad8bd.wav,2.7761,2.7761,0.0,0.0,-27.1,0.3856,
fsd50k_laughter_a141ec91,laughter,data/banks/foreground/laughter/fsd50k_laughter_a141ec91.wav,1.697,1.697,0.0,0.0,-19.97,0.5769,
fsd50k_laughter_a1906a2f,laughter,data/banks/foreground/laughter/fsd50k_laughter_a1906a2f.wav,1.0948,1.0948,0.0,0.0,-24.77,0.3655,
fsd50k_laughter_a1ce1d7e,laughter,data/banks/foreground/laughter/fsd50k_laughter_a1ce1d7e.wav,0.4289,0.4289,0.0,0.0,-22.86,0.2482,
fsd50k_laughter_a46cd6ab,laughter,data/banks/foreground/laughter/fsd50k_laughter_a46cd6ab.wav,1.058,1.058,0.0,0.0,-23.2,0.4179,
fsd50k_laughter_a5a61c37,laughter,data/banks/foreground/laughter/fsd50k_laughter_a5a61c37.wav,1.799,1.799,0.0,0.0,-23.55,0.4691,
fsd50k_laughter_a5d60f94,laughter,data/banks/foreground/laughter/fsd50k_laughter_a5d60f94.wav,1.38,1.22,0.16,0.0,-19.27,0.7812,
fsd50k_laughter_a77d0445,laughter,data/banks/foreground/laughter/fsd50k_laughter_a77d0445.wav,2.017,2.017,0.0,0.0,-23.67,0.4651,
fsd50k_laughter_aabb96cd,laughter,data/banks/foreground/laughter/fsd50k_laughter_aabb96cd.wav,0.627,0.627,0.0,0.0,-26.04,0.175,
fsd50k_laughter_ab75640f,laughter,data/banks/foreground/laughter/fsd50k_laughter_ab75640f.wav,1.4512,1.4512,0.0,0.0,-23.04,0.4261,
fsd50k_laughter_acc21dce,laughter,data/banks/foreground/laughter/fsd50k_laughter_acc21dce.wav,0.8399,0.8399,0.0,0.0,-32.91,0.098,
fsd50k_laughter_acf7f739,laughter,data/banks/foreground/laughter/fsd50k_laughter_acf7f739.wav,1.058,1.058,0.0,0.0,-17.82,0.8913,
fsd50k_laughter_ae2e5922,laughter,data/banks/foreground/laughter/fsd50k_laughter_ae2e5922.wav,0.4006,0.4006,0.0,0.0,-25.71,0.375,
fsd50k_laughter_ae410d32,laughter,data/banks/foreground/laughter/fsd50k_laughter_ae410d32.wav,0.737,0.705,0.032,0.0,-23.86,0.2836,
fsd50k_laughter_ae687d18,laughter,data/banks/foreground/laughter/fsd50k_laughter_ae687d18.wav,2.12,2.12,0.0,0.0,-28.0,0.3011,
fsd50k_laughter_aeeaf38a,laughter,data/banks/foreground/laughter/fsd50k_laughter_aeeaf38a.wav,1.0333,0.896,0.096,0.0413,-24.56,0.2583,
fsd50k_laughter_af1dada7,laughter,data/banks/foreground/laughter/fsd50k_laughter_af1dada7.wav,1.056,1.024,0.032,0.0,-24.57,0.3719,
fsd50k_laughter_af8d5a54,laughter,data/banks/foreground/laughter/fsd50k_laughter_af8d5a54.wav,2.437,2.437,0.0,0.0,-27.64,0.2743,
fsd50k_laughter_af8f97c0,laughter,data/banks/foreground/laughter/fsd50k_laughter_af8f97c0.wav,1.06,1.06,0.0,0.0,-22.8,0.8913,
fsd50k_laughter_b109e0ca,laughter,data/banks/foreground/laughter/fsd50k_laughter_b109e0ca.wav,1.697,1.696,0.0,0.001,-18.8,0.8817,
fsd50k_laughter_b1894eda,laughter,data/banks/foreground/laughter/fsd50k_laughter_b1894eda.wav,0.739,0.643,0.096,0.0,-23.95,0.1682,
fsd50k_laughter_b1ebfa23,laughter,data/banks/foreground/laughter/fsd50k_laughter_b1ebfa23.wav,1.48,1.48,0.0,0.0,-21.72,0.3999,
fsd50k_laughter_b2715de4,laughter,data/banks/foreground/laughter/fsd50k_laughter_b2715de4.wav,1.158,1.158,0.0,0.0,-20.8,0.8912,
fsd50k_laughter_b2ea8b90,laughter,data/banks/foreground/laughter/fsd50k_laughter_b2ea8b90.wav,4.575,4.575,0.0,0.0,-24.32,0.2181,
fsd50k_laughter_b40ebff0,laughter,data/banks/foreground/laughter/fsd50k_laughter_b40ebff0.wav,1.16,1.16,0.0,0.0,-25.22,0.2223,
fsd50k_laughter_b4c2f9fe,laughter,data/banks/foreground/laughter/fsd50k_laughter_b4c2f9fe.wav,0.7199,0.704,0.0,0.0159,-26.1,0.247,
fsd50k_laughter_b58fa79c,laughter,data/banks/foreground/laughter/fsd50k_laughter_b58fa79c.wav,2.119,2.119,0.0,0.0,-21.45,0.3108,
fsd50k_laughter_b6419242,laughter,data/banks/foreground/laughter/fsd50k_laughter_b6419242.wav,1.0798,1.0478,0.032,0.0,-23.71,0.5829,
fsd50k_laughter_b76c772f,laughter,data/banks/foreground/laughter/fsd50k_laughter_b76c772f.wav,1.059,1.059,0.0,0.0,-22.53,0.2978,
fsd50k_laughter_b8544607,laughter,data/banks/foreground/laughter/fsd50k_laughter_b8544607.wav,1.159,1.159,0.0,0.0,-24.43,0.2292,
fsd50k_laughter_ba33ad90,laughter,data/banks/foreground/laughter/fsd50k_laughter_ba33ad90.wav,1.159,1.159,0.0,0.0,-26.0,0.4985,
fsd50k_laughter_ba43c740,laughter,data/banks/foreground/laughter/fsd50k_laughter_ba43c740.wav,1.478,1.478,0.0,0.0,-22.91,0.5318,
fsd50k_laughter_ba6fe2ae,laughter,data/banks/foreground/laughter/fsd50k_laughter_ba6fe2ae.wav,0.739,0.739,0.0,0.0,-24.51,0.308,
fsd50k_laughter_bb0dce42,laughter,data/banks/foreground/laughter/fsd50k_laughter_bb0dce42.wav,1.8,1.8,0.0,0.0,-23.99,0.4326,
fsd50k_laughter_bbe6468b,laughter,data/banks/foreground/laughter/fsd50k_laughter_bbe6468b.wav,1.797,1.797,0.0,0.0,-23.98,0.583,
fsd50k_laughter_bc65ef3e,laughter,data/banks/foreground/laughter/fsd50k_laughter_bc65ef3e.wav,0.8399,0.832,0.0,0.0079,-23.27,0.6677,
fsd50k_laughter_bd286e1b,laughter,data/banks/foreground/laughter/fsd50k_laughter_bd286e1b.wav,0.8401,0.7761,0.064,0.0,-23.4,0.352,
fsd50k_laughter_bdfababf,laughter,data/banks/foreground/laughter/fsd50k_laughter_bdfababf.wav,0.52,0.52,0.0,0.0,-19.4,0.472,
fsd50k_laughter_bea1fee7,laughter,data/banks/foreground/laughter/fsd50k_laughter_bea1fee7.wav,1.158,0.806,0.352,0.0,-21.2,0.4692,
fsd50k_laughter_bfaa687a,laughter,data/banks/foreground/laughter/fsd50k_laughter_bfaa687a.wav,0.737,0.705,0.032,0.0,-23.12,0.2196,
fsd50k_laughter_c0521d43,laughter,data/banks/foreground/laughter/fsd50k_laughter_c0521d43.wav,1.059,1.027,0.032,0.0,-20.03,0.5871,
fsd50k_laughter_c1193803,laughter,data/banks/foreground/laughter/fsd50k_laughter_c1193803.wav,1.38,1.38,0.0,0.0,-26.01,0.3543,
fsd50k_laughter_c12e4f27,laughter,data/banks/foreground/laughter/fsd50k_laughter_c12e4f27.wav,1.0357,1.0357,0.0,0.0,-22.85,0.4573,
fsd50k_laughter_c1ff2f31,laughter,data/banks/foreground/laughter/fsd50k_laughter_c1ff2f31.wav,0.739,0.739,0.0,0.0,-19.4,0.811,
fsd50k_laughter_c2998995,laughter,data/banks/foreground/laughter/fsd50k_laughter_c2998995.wav,2.12,2.12,0.0,0.0,-28.28,0.7036,
fsd50k_laughter_c2ce6f38,laughter,data/banks/foreground/laughter/fsd50k_laughter_c2ce6f38.wav,1.9512,1.8553,0.096,0.0,-24.0,0.4525,
fsd50k_laughter_c4828d97,laughter,data/banks/foreground/laughter/fsd50k_laughter_c4828d97.wav,1.1494,1.0534,0.096,0.0,-24.03,0.5536,
fsd50k_laughter_c5d0b27f,laughter,data/banks/foreground/laughter/fsd50k_laughter_c5d0b27f.wav,1.374,1.374,0.0,0.0,-25.25,0.1881,
fsd50k_laughter_c5d4e1d6,laughter,data/banks/foreground/laughter/fsd50k_laughter_c5d4e1d6.wav,4.035,4.035,0.0,0.0,-23.75,0.3095,
fsd50k_laughter_c643b260,laughter,data/banks/foreground/laughter/fsd50k_laughter_c643b260.wav,2.339,2.339,0.0,0.0,-21.0,0.5101,
fsd50k_laughter_c8a5e8ea,laughter,data/banks/foreground/laughter/fsd50k_laughter_c8a5e8ea.wav,0.736,0.736,0.0,0.0,-26.62,0.347,
fsd50k_laughter_c8c1f0a2,laughter,data/banks/foreground/laughter/fsd50k_laughter_c8c1f0a2.wav,1.7979,1.7979,0.0,0.0,-24.66,0.627,
fsd50k_laughter_c9037e75,laughter,data/banks/foreground/laughter/fsd50k_laughter_c9037e75.wav,2.6559,2.6239,0.032,0.0,-23.68,0.3751,
fsd50k_laughter_c9e032ca,laughter,data/banks/foreground/laughter/fsd50k_laughter_c9e032ca.wav,1.058,1.058,0.0,0.0,-22.36,0.3882,
fsd50k_laughter_ca0517c9,laughter,data/banks/foreground/laughter/fsd50k_laughter_ca0517c9.wav,1.48,1.48,0.0,0.0,-30.39,0.1314,
fsd50k_laughter_caf15281,laughter,data/banks/foreground/laughter/fsd50k_laughter_caf15281.wav,1.159,1.159,0.0,0.0,-24.5,0.6868,
fsd50k_laughter_cb34f9a4,laughter,data/banks/foreground/laughter/fsd50k_laughter_cb34f9a4.wav,1.06,1.028,0.032,0.0,-23.3,0.1479,
fsd50k_laughter_cb5bcb1c,laughter,data/banks/foreground/laughter/fsd50k_laughter_cb5bcb1c.wav,1.057,1.025,0.032,0.0,-23.78,0.2507,
fsd50k_laughter_cb832aba,laughter,data/banks/foreground/laughter/fsd50k_laughter_cb832aba.wav,1.0111,1.0111,0.0,0.0,-23.29,0.4962,
fsd50k_laughter_cbdccb71,laughter,data/banks/foreground/laughter/fsd50k_laughter_cbdccb71.wav,2.016,2.016,0.0,0.0,-22.89,0.3717,
fsd50k_laughter_cc281417,laughter,data/banks/foreground/laughter/fsd50k_laughter_cc281417.wav,1.054,1.022,0.032,0.0,-24.02,0.1697,
fsd50k_laughter_cd79a428,laughter,data/banks/foreground/laughter/fsd50k_laughter_cd79a428.wav,1.38,1.284,0.096,0.0,-21.4,0.4693,
fsd50k_laughter_cdd54839,laughter,data/banks/foreground/laughter/fsd50k_laughter_cdd54839.wav,1.479,1.319,0.16,0.0,-23.15,0.5443,
fsd50k_laughter_cee06bce,laughter,data/banks/foreground/laughter/fsd50k_laughter_cee06bce.wav,1.7999,1.7999,0.0,0.0,-23.14,0.5129,
fsd50k_laughter_cf0d680d,laughter,data/banks/foreground/laughter/fsd50k_laughter_cf0d680d.wav,1.055,1.055,0.0,0.0,-21.7,0.1676,
fsd50k_laughter_cfc1ce74,laughter,data/banks/foreground/laughter/fsd50k_laughter_cfc1ce74.wav,1.8,1.8,0.0,0.0,-24.5,0.2926,
fsd50k_laughter_d052a76a,laughter,data/banks/foreground/laughter/fsd50k_laughter_d052a76a.wav,1.059,0.867,0.192,0.0,-21.34,0.4646,
