file_id,path_raw,source_dataset,source_id,source_group_id,claimed_class,label_type_orig,orig_split,orig_onset,orig_offset,duration,sample_rate_orig,channels,license,attribution,redistributable,download_date,checksum_sha256
desed_speech_normal_0badeae4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/87687_7.wav,desed_soundbank,train/87687_7,freesound_87687,speech_normal,isolated_event,train,0.0,0.425,0.425,44100,1,CC-Sampling+,idelgado (freesound:87687),labels_only,2026-09-14,0badeae484b17eef2c42e5aaa1e923b6e9a9cbbef8646a76ca3941c7660d02bd
desed_speech_normal_0bce7a6f,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/97828.wav,desed_soundbank,eval/97828,freesound_97828,speech_normal,isolated_event,eval,0.0,1.658,1.658,44100,1,CC-BY,deleted_user_1390811 (freesound:97828),yes,2026-09-14,0bce7a6f441a8a3d6075b986e69b2add770cce635d02183693461586da3aec9a
desed_speech_normal_0d20fc4f,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189407.wav,desed_soundbank,eval/189407,freesound_189407,speech_normal,isolated_event,eval,0.0,0.840,0.84,44100,1,CC-BY,dobroide (freesound:189407),yes,2026-09-14,0d20fc4f8e8b9f37eaa85962073133e644f8105c275d4c3a8eb9d67458623225
desed_speech_normal_109aa4ef,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/124810_0.wav,desed_soundbank,train/124810_0,freesound_124810,speech_normal,isolated_event,train,0.0,1.156,1.156,44100,1,CC-BY,Greencouch (freesound:124810),yes,2026-09-14,109aa4ef33f6617d06792766a6650d0f29fbcf13237586b0ce4202aa8b11e242
desed_speech_normal_14fdf11d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/81936.wav,desed_soundbank,train/81936,freesound_81936,speech_normal,isolated_event,train,0.0,1.251,1.251,44100,1,CC-BY,tim.kahn (freesound:81936),yes,2026-09-14,14fdf11d0e99e8f3ec102f98fc1d1a5c8d308470345a4a4e07a222fed9834979
desed_speech_normal_1618b755,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92962.wav,desed_soundbank,eval/92962,freesound_92962,speech_normal,isolated_event,eval,0.0,0.531,0.531,44100,1,CC-BY-NC,bulldozia (freesound:92962),labels_only,2026-09-14,1618b7553ff2c712e8048ff6225e01606dcbee1dc34c477e4b7751e7710d217a
desed_speech_normal_16de5580,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189433.wav,desed_soundbank,eval/189433,freesound_189433,speech_normal,isolated_event,eval,0.0,0.784,0.784,44100,1,CC-BY,dobroide (freesound:189433),yes,2026-09-14,16de5580ec4d9ab005974d832dcd7574fd48b8c3906ad83d02b2665d64696238
desed_speech_normal_1809e681,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106436_2.wav,desed_soundbank,train/106436_2,freesound_106436,speech_normal,isolated_event,train,0.0,0.598,0.598,44100,1,CC-BY,tim.kahn (freesound:106436),yes,2026-09-14,1809e68158373bd9c3a4500ca14cd378e90398bbcdea69ef508abd205fbf286f
desed_speech_normal_198040b1,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106468_3.wav,desed_soundbank,train/106468_3,freesound_106468,speech_normal,isolated_event,train,0.0,0.815,0.815,44100,1,CC-BY,tim.kahn (freesound:106468),yes,2026-09-14,198040b18b35b0eb60f9c66c24356fc820a2eaaef28902e59b67ee4cfa4a33e1
desed_speech_normal_1c2f1869,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236487_2.wav,desed_soundbank,eval/236487_2,freesound_236487,speech_normal,isolated_event,eval,0.0,0.408,0.408,44100,1,CC-BY,bcimmet (freesound:236487),yes,2026-09-14,1c2f1869862d6a2e6b3aad8a0f7f9b4a07682236f4c6aa1d02392a0b9e72d0dd
desed_speech_normal_1d575ee5,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/277010_2.wav,desed_soundbank,eval/277010_2,freesound_277010,speech_normal,isolated_event,eval,0.0,0.818,0.818,44100,1,CC-BY-NC,barcelonetasonora (freesound:277010),labels_only,2026-09-14,1d575ee55137e986fd9869a653d68fd8abefa902f0a62fd8b1dcd34ba5214b2a
desed_speech_normal_2062f03e,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92931.wav,desed_soundbank,eval/92931,freesound_92931,speech_normal,isolated_event,eval,0.0,1.677,1.677,44100,1,CC-BY-NC,bulldozia (freesound:92931),labels_only,2026-09-14,2062f03ef9fb0feb5acc3ee3fe90324083b537c311cd35f4601719078d807a8d
desed_speech_normal_209b2b52,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106441_0.wav,desed_soundbank,train/106441_0,freesound_106441,speech_normal,isolated_event,train,0.0,0.921,0.921,44100,1,CC-BY,tim.kahn (freesound:106441),yes,2026-09-14,209b2b52969b3d7d1a163ef97f2b316c331124b6d20a132039a8fd12a278ae0b
desed_speech_normal_2214edca,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/77422_0.wav,desed_soundbank,train/77422_0,freesound_77422,speech_normal,isolated_event,train,0.0,0.507,0.507,44100,1,CC-BY-NC,Ephemeral_Rift (freesound:77422),labels_only,2026-09-14,2214edca88937d4502ca4f4e519e16980cd54e8fd7b35727e4157ba3bf0e4e0a
desed_speech_normal_269237d8,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236420.wav,desed_soundbank,eval/236420,freesound_236420,speech_normal,isolated_event,eval,0.0,2.375,2.375,44100,1,CC-BY,bcimmet (freesound:236420),yes,2026-09-14,269237d8823ed68f2062ef70949a5aeb306fe595ffc1e7c8c51515ec9d1650fe
desed_speech_normal_280592cb,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/95786_0.wav,desed_soundbank,train/95786_0,freesound_95786,speech_normal,isolated_event,train,0.0,0.723,0.723,44100,1,CC-BY,tim.kahn (freesound:95786),yes,2026-09-14,280592cb3848f2fb80ba2d402507e882e6c51606fdb3f062b12d47b65e9f6478
desed_speech_normal_296a035e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/59041.wav,desed_soundbank,train/59041,freesound_59041,speech_normal,isolated_event,train,0.0,9.648,9.648,44100,1,CC-BY-NC,FannyLH (freesound:59041),labels_only,2026-09-14,296a035ee6c70edb267071548cecdf8626cf3d8940d67f161b6e481e4249686f
desed_speech_normal_29890c4f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/109859_1.wav,desed_soundbank,train/109859_1,freesound_109859,speech_normal,isolated_event,train,0.0,2.433,2.433,44100,1,CC-BY,tim.kahn (freesound:109859),yes,2026-09-14,29890c4f7983e48c4c51d85d43bc2d665fb30cd3d6c01f7b84372d0c075b5a70
desed_speech_normal_2aff10f7,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/109911_0.wav,desed_soundbank,train/109911_0,freesound_109911,speech_normal,isolated_event,train,0.0,0.478,0.478,44100,1,CC-BY,tim.kahn (freesound:109911),yes,2026-09-14,2aff10f7bdeee95afd27c719018ee72c384beb14843e2c972d90d6abff2abf51
desed_speech_normal_2b1c9c77,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/87687_1.wav,desed_soundbank,train/87687_1,freesound_87687,speech_normal,isolated_event,train,0.0,0.458,0.458,44100,1,CC-Sampling+,idelgado (freesound:87687),labels_only,2026-09-14,2b1c9c7737ad08db6b31c2de04510cf93207da1118276480becc3f3b19e9dcb5
desed_speech_normal_2b8b49b0,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106454_1.wav,desed_soundbank,train/106454_1,freesound_106454,speech_normal,isolated_event,train,0.0,0.730,0.73,44100,1,CC-BY,tim.kahn (freesound:106454),yes,2026-09-14,2b8b49b08103d2305113b43a736fc834d06985036560cfa8978f0b6b72f8ebef
desed_speech_normal_2bd14776,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/94393_1.wav,desed_soundbank,train/94393_1,freesound_94393,speech_normal,isolated_event,train,0.0,1.392,1.392,44100,1,CC-BY,tim.kahn (freesound:94393),yes,2026-09-14,2bd14776fa2f30a7c7d587ea541dfb744ea15af8eea7e6c393a31671ec4611ba
desed_speech_normal_2dd5825a,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106436_0.wav,desed_soundbank,train/106436_0,freesound_106436,speech_normal,isolated_event,train,0.0,1.136,1.136,44100,1,CC-BY,tim.kahn (freesound:106436),yes,2026-09-14,2dd5825ab9fb1ab886f3d68c1b8b68144ca3e0ee46221c184d8fcc2e491f4eff
desed_speech_normal_2e242951,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189421.wav,desed_soundbank,eval/189421,freesound_189421,speech_normal,isolated_event,eval,0.0,0.841,0.841,44100,1,CC-BY,dobroide (freesound:189421),yes,2026-09-14,2e242951ff3cb78cec692a4ef7dfc0989b136fd84d93c16f1b3531b804fb52c2
desed_speech_normal_2e7d9d43,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/67744_0.wav,desed_soundbank,train/67744_0,freesound_67744,speech_normal,isolated_event,train,0.0,0.406,0.406,44100,1,CC-BY,tim.kahn (freesound:67744),yes,2026-09-14,2e7d9d437278de60152ba25ced77c32e8013cfb6eb9740f143442b3b7af0b9a2
desed_speech_normal_3246d560,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236561_0.wav,desed_soundbank,eval/236561_0,freesound_236561,speech_normal,isolated_event,eval,0.0,1.402,1.402,44100,1,CC-BY,bcimmet (freesound:236561),yes,2026-09-14,3246d5606611e8d144c3505910735104c718d0790874d4e8ad9e86d4d80a775e
desed_speech_normal_32700ecd,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236487_3.wav,desed_soundbank,eval/236487_3,freesound_236487,speech_normal,isolated_event,eval,0.0,0.515,0.515,44100,1,CC-BY,bcimmet (freesound:236487),yes,2026-09-14,32700ecd3682e36efb8fea114521f44532d11b8ff6de01c4a67953641c024942
desed_speech_normal_329d6a24,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/275791.wav,desed_soundbank,train/275791,freesound_275791,speech_normal,isolated_event,train,0.0,1.221,1.221,44100,1,CC0,hatchetgirl (freesound:275791),yes,2026-09-14,329d6a248da0a29a5959eb8d5362d2aafc2e7d308085fe3b957cd8af6932e8f9
desed_speech_normal_342f0bfa,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/108875.wav,desed_soundbank,train/108875,freesound_108875,speech_normal,isolated_event,train,0.0,1.430,1.43,44100,1,CC-BY,tim.kahn (freesound:108875),yes,2026-09-14,342f0bfab2be9f9aeafe0cfdbc8d86c920459ddfdfe3379e90dd21407dac1b17
desed_speech_normal_3444bfc3,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236487_1.wav,desed_soundbank,eval/236487_1,freesound_236487,speech_normal,isolated_event,eval,0.0,0.566,0.566,44100,1,CC-BY,bcimmet (freesound:236487),yes,2026-09-14,3444bfc3575074068171264bf2cdcdede8f7d0b8517dcffa3c207b5eb107e5d8
desed_speech_normal_3617c85d,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/147985_17.wav,desed_soundbank,train/147985_17,freesound_147985,speech_normal,isolated_event,train,0.0,1.974,1.974,44100,1,CC0,tekgnosis (freesound:147985),yes,2026-09-14,3617c85dca8ba7ab31259ba3b6d7a57589f81073436cb613ff013bfc0092ddbb
desed_speech_normal_36180701,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/104736.wav,desed_soundbank,train/104736,freesound_104736,speech_normal,isolated_event,train,0.0,4.967,4.967,44100,1,CC-BY,tim.kahn (freesound:104736),yes,2026-09-14,3618070101daee1cb1b3f0d5c09f559966785f7dce37c34a8771eacb3b0aee7d
desed_speech_normal_36695326,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/402021.wav,desed_soundbank,train/402021,freesound_402021,speech_normal,isolated_event,train,0.0,0.528,0.528,44100,1,CC-BY,theuncertainman (freesound:402021),yes,2026-09-14,3669532693a5c27297aa2d51d31137b0f23e02e4fef2675c0363a91fb0ab2ff7
desed_speech_normal_369a432f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106468_1.wav,desed_soundbank,train/106468_1,freesound_106468,speech_normal,isolated_event,train,0.0,2.393,2.393,44100,1,CC-BY,tim.kahn (freesound:106468),yes,2026-09-14,369a432fd8af341e3c56fa62179defcdee7594765a61dbd43f9d5c67cf942fd4
desed_speech_normal_36f52825,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/87687_2.wav,desed_soundbank,train/87687_2,freesound_87687,speech_normal,isolated_event,train,0.0,0.339,0.339,44100,1,CC-Sampling+,idelgado (freesound:87687),labels_only,2026-09-14,36f52825b9e470effff1f9df25198b38bbceed0f76a48a6678b4f55d3bf2304e
desed_speech_normal_37a85651,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92961_0.wav,desed_soundbank,eval/92961_0,freesound_92961,speech_normal,isolated_event,eval,0.0,1.431,1.431,44100,1,CC-BY-NC,bulldozia (freesound:92961),labels_only,2026-09-14,37a856511fb9d043e371b5d74b4eda5aefd974684f57cfcc7f32c9872522804a
desed_speech_normal_39815aa2,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92961_1.wav,desed_soundbank,eval/92961_1,freesound_92961,speech_normal,isolated_event,eval,0.0,0.981,0.981,44100,1,CC-BY-NC,bulldozia (freesound:92961),labels_only,2026-09-14,39815aa24ab76ac932893cd8d531fd92e7e4c7fe709fed65e758d07b29db3436
desed_speech_normal_3af564b7,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189386.wav,desed_soundbank,eval/189386,freesound_189386,speech_normal,isolated_event,eval,0.0,0.725,0.725,44100,1,CC-BY,dobroide (freesound:189386),yes,2026-09-14,3af564b749577012af5c467c9fea4a134ae05635f545fcddbb8fa16654d58933
desed_speech_normal_3cbea9a2,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/234996.wav,desed_soundbank,train/234996,freesound_234996,speech_normal,isolated_event,train,0.0,0.564,0.564,44100,1,CC0,Reitanna (freesound:234996),yes,2026-09-14,3cbea9a2ba8cce3c52bcb4be8cf994c1d583d6792a57fdd88c8ab34868477db4
desed_speech_normal_3d4ddb40,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/77420.wav,desed_soundbank,train/77420,freesound_77420,speech_normal,isolated_event,train,0.0,1.311,1.311,44100,1,CC-BY-NC,Ephemeral_Rift (freesound:77420),labels_only,2026-09-14,3d4ddb4035ecab10e622b141ec1d06617520c6a2e2fe80125401d9014675397f
desed_speech_normal_3e07db75,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/361089_0.wav,desed_soundbank,eval/361089_0,freesound_361089,speech_normal,isolated_event,eval,0.0,2.293,2.293,44100,1,CC0,balloonhead (freesound:361089),yes,2026-09-14,3e07db755e5fe9b219bde3f661b5c18832642621a805225aa2f4364556fedf53
desed_speech_normal_3ef6bd4f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/93379_0.wav,desed_soundbank,train/93379_0,freesound_93379,speech_normal,isolated_event,train,0.0,0.713,0.713,44100,1,CC-BY,tim.kahn (freesound:93379),yes,2026-09-14,3ef6bd4fb2896b6f23d53c693e31d578aa98af75dab7be1789e5ef0b2a750300
desed_speech_normal_40b85273,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/108885_0.wav,desed_soundbank,train/108885_0,freesound_108885,speech_normal,isolated_event,train,0.0,1.066,1.066,44100,1,CC-BY,tim.kahn (freesound:108885),yes,2026-09-14,40b85273ea3904720d4c9cebdca18e6a3f194d2976866c0ad68f61b8909c4738
desed_speech_normal_41998869,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/67744_1.wav,desed_soundbank,train/67744_1,freesound_67744,speech_normal,isolated_event,train,0.0,0.426,0.426,44100,1,CC-BY,tim.kahn (freesound:67744),yes,2026-09-14,41998869ceda6e1d4c9927637b138dc25b4e787dd1d952dbf29edb156c7df9e8
desed_speech_normal_41e6a02f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/33687_1.wav,desed_soundbank,train/33687_1,freesound_33687,speech_normal,isolated_event,train,0.0,2.645,2.645,44100,1,CC-BY,tim.kahn (freesound:33687),yes,2026-09-14,41e6a02fbcff1e2843a54628960d475c7991d368cbe8b5d5a7f611e429874f8f
desed_speech_normal_42747b70,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106436_1.wav,desed_soundbank,train/106436_1,freesound_106436,speech_normal,isolated_event,train,0.0,0.489,0.489,44100,1,CC-BY,tim.kahn (freesound:106436),yes,2026-09-14,42747b702e55ad4c4d1a2256680a22f2c17a22e75291e22bd5252f6df2e72430
desed_speech_normal_45636e89,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/215682_1.wav,desed_soundbank,train/215682_1,freesound_215682,speech_normal,isolated_event,train,0.0,1.802,1.802,44100,1,CC-BY,unfa (freesound:215682),yes,2026-09-14,45636e89de7e375965380d096b088866eae077ad63ec2a5317680c66ed249f43
desed_speech_normal_48fd105c,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/109911_1.wav,desed_soundbank,train/109911_1,freesound_109911,speech_normal,isolated_event,train,0.0,0.345,0.345,44100,1,CC-BY,tim.kahn (freesound:109911),yes,2026-09-14,48fd105ca815a9e4a0bfa57c5133b8f8c5033cddb5b7aa7949691f6ec7ec2a06
desed_speech_normal_51552a71,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189382.wav,desed_soundbank,eval/189382,freesound_189382,speech_normal,isolated_event,eval,0.0,0.667,0.667,44100,1,CC-BY,dobroide (freesound:189382),yes,2026-09-14,51552a71de67d56165f78126e761d5b458162a2c3c1fb55b220b563172f94201
desed_speech_normal_524480b9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/124810_2.wav,desed_soundbank,train/124810_2,freesound_124810,speech_normal,isolated_event,train,0.0,1.473,1.473,44100,1,CC-BY,Greencouch (freesound:124810),yes,2026-09-14,524480b9cbe7f36109dc1e83faeb21c097057844e92e80377d069b4f35d22f80
desed_speech_normal_52d7e5a3,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/77409.wav,desed_soundbank,train/77409,freesound_77409,speech_normal,isolated_event,train,0.0,0.682,0.682,44100,1,CC-BY-NC,Ephemeral_Rift (freesound:77409),labels_only,2026-09-14,52d7e5a32a4be0c1cbf6362a2c23c2ad610770f5fb976f3b51c72a396dd09ad8
desed_speech_normal_533bece9,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/236368.wav,desed_soundbank,eval/236368,freesound_236368,speech_normal,isolated_event,eval,0.0,0.524,0.524,44100,1,CC-BY,bcimmet (freesound:236368),yes,2026-09-14,533bece9ea0fb42d5be135c1ce7c62db60ec7cf77df169dd3ce571a266ba34b6
desed_speech_normal_566ab804,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/89312_1.wav,desed_soundbank,train/89312_1,freesound_89312,speech_normal,isolated_event,train,0.0,0.434,0.434,44100,1,CC-BY,tim.kahn (freesound:89312),yes,2026-09-14,566ab8041962471dbdfca3f9d3a098026180ca8ab493cf6d170821c439951eaf
desed_speech_normal_59038036,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/328711_3.wav,desed_soundbank,train/328711_3,freesound_328711,speech_normal,isolated_event,train,0.0,0.613,0.613,44100,1,CC-BY,fawkes1118 (freesound:328711),yes,2026-09-14,59038036654b2b557a9ed10ee75f27a1dc976c1e5f9667e149f9b1e9254cf4ff
desed_speech_normal_59b83ca4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/33689_0.wav,desed_soundbank,train/33689_0,freesound_33689,speech_normal,isolated_event,train,0.0,1.642,1.642,44100,1,CC-BY,tim.kahn (freesound:33689),yes,2026-09-14,59b83ca43768a77eea1cb316e0ac7bc5e89c24ca613c5e073748f0de54be79f0
desed_speech_normal_59f56944,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/262233_1.wav,desed_soundbank,train/262233_1,freesound_262233,speech_normal,isolated_event,train,0.0,1.595,1.595,44100,1,CC-BY,wjoojoo (freesound:262233),yes,2026-09-14,59f5694441616ce6656f7a7acc01f8f2a811b8d1c266d107c408c17e1c1bc965
desed_speech_normal_5ab3a069,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/96543_1.wav,desed_soundbank,train/96543_1,freesound_96543,speech_normal,isolated_event,train,0.0,0.336,0.336,44100,1,CC-BY,tim.kahn (freesound:96543),yes,2026-09-14,5ab3a069f3f9dc93cf024ca800fa2e445bb9cfd3e70f6e04f0c0fe2879c03327
desed_speech_normal_6125018e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/235149_0.wav,desed_soundbank,train/235149_0,freesound_235149,speech_normal,isolated_event,train,0.0,0.317,0.317,44100,1,CC0,Reitanna (freesound:235149),yes,2026-09-14,6125018ee90af4091760f23821d81b92b3c254099bd7d4a657c848eb124a7dd2
desed_speech_normal_61959190,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/235149_1.wav,desed_soundbank,train/235149_1,freesound_235149,speech_normal,isolated_event,train,0.0,0.301,0.301,44100,1,CC0,Reitanna (freesound:235149),yes,2026-09-14,6195919094879d31ffaaa89c49371849de665fd146d644061f23297173dccac9
desed_speech_normal_622b42d4,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/260992.wav,desed_soundbank,train/260992,freesound_260992,speech_normal,isolated_event,train,0.0,0.815,0.815,44100,1,CC-BY,GregTheHun (freesound:260992),yes,2026-09-14,622b42d4d63bb6fd190f77fbae855491f80ffcbefde6ef23911eec9fa6e48c08
desed_speech_normal_65cfa75f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/77415.wav,desed_soundbank,train/77415,freesound_77415,speech_normal,isolated_event,train,0.0,1.631,1.631,44100,1,CC-BY-NC,Ephemeral_Rift (freesound:77415),labels_only,2026-09-14,65cfa75f62e1909a2124b09c2443ee23049abf8462fb2e2a85026597c6056b73
desed_speech_normal_6650d00e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/147985_16.wav,desed_soundbank,train/147985_16,freesound_147985,speech_normal,isolated_event,train,0.0,1.648,1.648,44100,1,CC0,tekgnosis (freesound:147985),yes,2026-09-14,6650d00e29ce88032fa21ec344401fc6ea17777ecfb80c0d4e04235526ea91b8
desed_speech_normal_66ab17f9,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/93363_0.wav,desed_soundbank,train/93363_0,freesound_93363,speech_normal,isolated_event,train,0.0,0.634,0.634,44100,1,CC-BY,tim.kahn (freesound:93363),yes,2026-09-14,66ab17f93ba6d41d78fa7b035c9fb24436475530cb57eeb23b13bff061503dda
desed_speech_normal_682f883f,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/106441_1.wav,desed_soundbank,train/106441_1,freesound_106441,speech_normal,isolated_event,train,0.0,0.707,0.707,44100,1,CC-BY,tim.kahn (freesound:106441),yes,2026-09-14,682f883f9f9d0dadec4a1f26e4f2d12d989a7044cd48d103cf9977eb992ce84f
desed_speech_normal_69b8dc1e,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/242663.wav,desed_soundbank,train/242663,freesound_242663,speech_normal,isolated_event,train,0.0,0.280,0.28,44100,1,CC0,Reitanna (freesound:242663),yes,2026-09-14,69b8dc1e5af912150b243850a17b5311aa8f0f5d1f41909372dab129fcb7dd8d
desed_speech_normal_6c8de84f,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189419.wav,desed_soundbank,eval/189419,freesound_189419,speech_normal,isolated_event,eval,0.0,0.990,0.99,44100,1,CC-BY,dobroide (freesound:189419),yes,2026-09-14,6c8de84ffcc9643b883ebe5b92e47c63df6607e6b6c7d95ce9e4751c455f7e02
desed_speech_normal_6d59eacf,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/99464_2.wav,desed_soundbank,train/99464_2,freesound_99464,speech_normal,isolated_event,train,0.0,1.376,1.376,44100,1,CC-BY,tim.kahn (freesound:99464),yes,2026-09-14,6d59eacf15aa0087c8268ad7da04efc3c7d2971d0e312d126749e6c3f632b649
desed_speech_normal_6f86d49b,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/147985_21.wav,desed_soundbank,train/147985_21,freesound_147985,speech_normal,isolated_event,train,0.0,1.261,1.261,44100,1,CC0,tekgnosis (freesound:147985),yes,2026-09-14,6f86d49b5d5acfc5cbc77b91cd115bc76b1e8ac78b1e3392709bf377c6eb03da
desed_speech_normal_70d7e848,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92967.wav,desed_soundbank,eval/92967,freesound_92967,speech_normal,isolated_event,eval,0.0,0.795,0.795,44100,1,CC-BY-NC,bulldozia (freesound:92967),labels_only,2026-09-14,70d7e848265e618795b74eba2da459ebdf7d69120be9240345ea460335261dce
desed_speech_normal_71684636,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189413.wav,desed_soundbank,eval/189413,freesound_189413,speech_normal,isolated_event,eval,0.0,0.650,0.65,44100,1,CC-BY,dobroide (freesound:189413),yes,2026-09-14,7168463601d7bbeec0de5b4e20c8fbba7bcfdcbf91fbcaa526694853d784faf0
desed_speech_normal_72847a84,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/87687_6.wav,desed_soundbank,train/87687_6,freesound_87687,speech_normal,isolated_event,train,0.0,0.626,0.626,44100,1,CC-Sampling+,idelgado (freesound:87687),labels_only,2026-09-14,72847a844f632f3d988489b827446ef1ee2ee1b20615e5a68c8f138ebb2b15ec
desed_speech_normal_7334aafe,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/277010_0.wav,desed_soundbank,eval/277010_0,freesound_277010,speech_normal,isolated_event,eval,0.0,2.406,2.406,44100,1,CC-BY-NC,barcelonetasonora (freesound:277010),labels_only,2026-09-14,7334aafe351d59c1ea6213114807ff48165c6a26232a8aedc2ae96bbc5caaeed
desed_speech_normal_7451097a,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/147985_7.wav,desed_soundbank,train/147985_7,freesound_147985,speech_normal,isolated_event,train,0.0,0.962,0.962,44100,1,CC0,tekgnosis (freesound:147985),yes,2026-09-14,7451097a7a6b8fedd4a18a94eebf21869a1638363cdeb05c7671217793dc318c
desed_speech_normal_74f47905,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/189361.wav,desed_soundbank,eval/189361,freesound_189361,speech_normal,isolated_event,eval,0.0,0.601,0.601,44100,1,CC-BY,dobroide (freesound:189361),yes,2026-09-14,74f479054b39ef7eb69784f054012c1399820cde3224cb4c3c968e47ff41f8b9
desed_speech_normal_75770322,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/92972.wav,desed_soundbank,eval/92972,freesound_92972,speech_normal,isolated_event,eval,0.0,0.731,0.731,44100,1,CC-BY-NC,bulldozia (freesound:92972),labels_only,2026-09-14,757703223b91e65b863b41fa39642f16ed83674fc456ae990c9d5d373d75d5a2
desed_speech_normal_75a4780a,data/raw/desed_soundbank/audio/train/soundbank/foreground/Speech/147985_12.wav,desed_soundbank,train/147985_12,freesound_147985,speech_normal,isolated_event,train,0.0,0.528,0.528,44100,1,CC0,tekgnosis (freesound:147985),yes,2026-09-14,75a4780a56985a75703736e596b1fc9f5bb663ff5f1f5a383d7b33bda9618ab1
desed_speech_normal_7647c316,data/raw/desed_soundbank/audio/eval/soundbank/foreground/Speech/122204.wav,desed_soundbank,eval/122204,freesound_122204,speech_normal,isolated_event,eval,0.0,0.786,0.786,44100,1,CC-BY,dobroide (freesound:122204),yes,2026-09-14,7647c31671c21bb04ab8b64274ae799accca514e8fcdac7513d05270356b0a60
