file_id,class_id,onset,offset,path_norm,verdict,note,origin
fsd50k_laughter_01d9e914,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_01d9e914.wav,,,queue
fsd50k_laughter_0577f46d,laughter,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0577f46d.wav,,,queue
fsd50k_laughter_069805ca,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_069805ca.wav,,,queue
fsd50k_laughter_06e6580e,laughter,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_06e6580e.wav,,,queue
fsd50k_laughter_07ad804d,laughter,0.0,3.236,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_07ad804d.wav,,,queue
fsd50k_laughter_0bae4f85,laughter,0.268,1.533,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0bae4f85.wav,,,queue
fsd50k_laughter_0bb4144f,laughter,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0bb4144f.wav,,,queue
fsd50k_laughter_0f5a60f6,laughter,0.589,2.604,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0f5a60f6.wav,ok,,sample
fsd50k_laughter_0ff52151,laughter,0.0,0.718,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_0ff52151.wav,,,queue
fsd50k_laughter_101984f5,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_101984f5.wav,,,queue
fsd50k_laughter_102364b7,laughter,2.186,3.274,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_102364b7.wav,,,queue
fsd50k_laughter_10432816,laughter,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10432816.wav,,,queue
fsd50k_laughter_10516052,laughter,0.0,1.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10516052.wav,,,queue
fsd50k_laughter_10e566bd,laughter,0.269,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_10e566bd.wav,,,queue
fsd50k_laughter_110341e7,laughter,0.266,0.79,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_110341e7.wav,,,queue
fsd50k_laughter_11222cce,laughter,0.908,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_11222cce.wav,,,queue
fsd50k_laughter_11a3d62c,laughter,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_11a3d62c.wav,,,queue
fsd50k_laughter_1208214b,laughter,0,2.288,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1208214b.wav,ok,,sample
fsd50k_laughter_123fcd20,laughter,2.187,3.885,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_123fcd20.wav,,,queue
fsd50k_laughter_130d6529,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_130d6529.wav,,,queue
fsd50k_laughter_13d7d5b5,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_13d7d5b5.wav,,,queue
fsd50k_laughter_147cbbd1,laughter,1.867,3.166,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_147cbbd1.wav,,,queue
fsd50k_laughter_1953d64e,laughter,0.0,0.687,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1953d64e.wav,,,queue
fsd50k_laughter_19b84663,laughter,0.589,1.968,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_19b84663.wav,,,queue
fsd50k_laughter_1c694b02,laughter,0.0,1.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1c694b02.wav,,,queue
fsd50k_laughter_1c82da80,laughter,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1c82da80.wav,,,queue
fsd50k_laughter_1c83113f,laughter,0.27,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1c83113f.wav,,,queue
fsd50k_laughter_1c91133e,laughter,6.344,8.362,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1c91133e.wav,,,queue
fsd50k_laughter_1cf91de7,laughter,0.269,1.326,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1cf91de7.wav,,,queue
fsd50k_laughter_1cf92d05,laughter,1.228,2.287,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1cf92d05.wav,,,queue
fsd50k_laughter_1d21100f,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1d21100f.wav,,,queue
fsd50k_laughter_1dd7cbfc,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1dd7cbfc.wav,,,queue
fsd50k_laughter_1fe90c01,laughter,0.269,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1fe90c01.wav,,,queue
fsd50k_laughter_1ff949b6,laughter,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_1ff949b6.wav,,,queue
fsd50k_laughter_20decd2c,laughter,0.0,0.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_20decd2c.wav,,,queue
fsd50k_laughter_21c0eabd,laughter,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_21c0eabd.wav,,,queue
fsd50k_laughter_2422176d,laughter,0.907,1.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2422176d.wav,,,queue
fsd50k_laughter_24f7638c,laughter,0.59,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_24f7638c.wav,,,queue
fsd50k_laughter_259fb75e,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_259fb75e.wav,,,queue
fsd50k_laughter_2696ed13,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2696ed13.wav,,,queue
fsd50k_laughter_274ab62f,laughter,0.589,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_274ab62f.wav,,,queue
fsd50k_laughter_28bb2280,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_28bb2280.wav,,,queue
fsd50k_laughter_29b99e30,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_29b99e30.wav,,,queue
fsd50k_laughter_29e4f335,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_29e4f335.wav,,,queue
fsd50k_laughter_2af4cb55,laughter,0.0,1.557,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2af4cb55.wav,,,queue
fsd50k_laughter_2c78abae,laughter,0.588,1.755,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2c78abae.wav,,,queue
fsd50k_laughter_2d569ca5,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_2d569ca5.wav,,,queue
fsd50k_laughter_32a20234,laughter,0.0,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_32a20234.wav,,,queue
fsd50k_laughter_3363f8a2,laughter,0.0,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3363f8a2.wav,,,queue
fsd50k_laughter_347d3140,laughter,0.0,0.801,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_347d3140.wav,,,queue
fsd50k_laughter_35254290,laughter,0.0,1.968,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_35254290.wav,,,queue
fsd50k_laughter_358ee9c3,laughter,0.0,2.314,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_358ee9c3.wav,,,queue
fsd50k_laughter_35edbeb4,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_35edbeb4.wav,,,queue
fsd50k_laughter_35fdd0c0,laughter,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_35fdd0c0.wav,,,queue
fsd50k_laughter_36c5c51f,laughter,1.549,2.579,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_36c5c51f.wav,,,queue
fsd50k_laughter_389e548e,laughter,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_389e548e.wav,,,queue
fsd50k_laughter_38bce097,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_38bce097.wav,,,queue
fsd50k_laughter_391042ef,laughter,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_391042ef.wav,,,queue
fsd50k_laughter_3af5bed1,laughter,0.27,2.926,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3af5bed1.wav,,,queue
fsd50k_laughter_3cafab77,laughter,0.269,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3cafab77.wav,,,queue
fsd50k_laughter_3cfb5eb8,laughter,0.269,2.432,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3cfb5eb8.wav,,,queue
fsd50k_laughter_3e14b00a,laughter,0.91,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_3e14b00a.wav,,,queue
fsd50k_laughter_41106523,laughter,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_41106523.wav,,,queue
fsd50k_laughter_41cdf621,laughter,0.0,0.743,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_41cdf621.wav,,,queue
fsd50k_laughter_42448c83,laughter,0.0,0.917,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_42448c83.wav,,,queue
fsd50k_laughter_432d35c0,laughter,0.0,1.97,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_432d35c0.wav,,,queue
fsd50k_laughter_4380e280,laughter,0.91,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_4380e280.wav,,,queue
fsd50k_laughter_44a56267,laughter,0.268,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_44a56267.wav,,,queue
fsd50k_laughter_469e5b17,laughter,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_469e5b17.wav,,,queue
fsd50k_laughter_46fbc33e,laughter,0.0,1.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_46fbc33e.wav,,,queue
fsd50k_laughter_483c87cb,laughter,0.0,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_483c87cb.wav,,,queue
fsd50k_laughter_491c1f3f,laughter,0.27,1.97,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_491c1f3f.wav,,,queue
fsd50k_laughter_4cef5035,laughter,0.0,0.391,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_4cef5035.wav,,,queue
fsd50k_laughter_4d970099,laughter,0.27,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_4d970099.wav,,,queue
fsd50k_laughter_4f8c0836,laughter,0.0,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_4f8c0836.wav,,,queue
fsd50k_laughter_50ecc1f8,laughter,1.225,2.37,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_50ecc1f8.wav,,,queue
fsd50k_laughter_52bc03c7,laughter,1.549,2.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_52bc03c7.wav,ok,,sample
fsd50k_laughter_57f28d3a,laughter,0.589,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_57f28d3a.wav,,,queue
fsd50k_laughter_59ec6a52,laughter,0.909,1.968,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_59ec6a52.wav,,,queue
fsd50k_laughter_5a41d745,laughter,0.269,1.566,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5a41d745.wav,,,queue
fsd50k_laughter_5a6e5573,laughter,0.0,0.686,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5a6e5573.wav,,,queue
fsd50k_laughter_5ac4ed99,laughter,0.27,3.568,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5ac4ed99.wav,,,queue
fsd50k_laughter_5b4439ad,laughter,0.269,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5b4439ad.wav,,,queue
fsd50k_laughter_5b901f6a,laughter,0.269,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5b901f6a.wav,,,queue
fsd50k_laughter_5b988f7c,laughter,0.907,2.982,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5b988f7c.wav,,,queue
fsd50k_laughter_5e06805c,laughter,0.27,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5e06805c.wav,,,queue
fsd50k_laughter_5e995ff7,laughter,0.0,1.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5e995ff7.wav,,,queue
fsd50k_laughter_5eee72d0,laughter,0.59,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5eee72d0.wav,,,queue
fsd50k_laughter_5f522ac8,laughter,2.829,3.889,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_5f522ac8.wav,,,queue
fsd50k_laughter_6070c5db,laughter,0.589,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6070c5db.wav,,,queue
fsd50k_laughter_609ee8ef,laughter,6.987,8.367,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_609ee8ef.wav,,,queue
fsd50k_laughter_61272ece,laughter,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_61272ece.wav,,,queue
fsd50k_laughter_63cdb164,laughter,3.786,4.844,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_63cdb164.wav,,,queue
fsd50k_laughter_65537e4f,laughter,1.868,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_65537e4f.wav,,,queue
fsd50k_laughter_667e791c,laughter,1.229,4.567,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_667e791c.wav,,,queue
fsd50k_laughter_66b84a6f,laughter,0.0,1.331,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_66b84a6f.wav,,,queue
fsd50k_laughter_67266ded,laughter,0.91,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_67266ded.wav,,,queue
fsd50k_laughter_67294cbf,laughter,0.269,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_67294cbf.wav,,,queue
fsd50k_laughter_673e46e6,laughter,0.91,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_673e46e6.wav,,,queue
fsd50k_laughter_68e2f53d,laughter,3.787,5.486,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_68e2f53d.wav,,,queue
fsd50k_laughter_6a0f00e6,laughter,3.467,5.166,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6a0f00e6.wav,,,queue
fsd50k_laughter_6a9a8296,laughter,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6a9a8296.wav,,,queue
fsd50k_laughter_6ca9e737,laughter,2.188,3.247,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6ca9e737.wav,,,queue
fsd50k_laughter_6cf36db1,laughter,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6cf36db1.wav,,,queue
fsd50k_laughter_6df8cd12,laughter,0.0,0.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6df8cd12.wav,,,queue
fsd50k_laughter_6e51ccf1,laughter,0.269,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6e51ccf1.wav,,,queue
fsd50k_laughter_6f825c0b,laughter,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6f825c0b.wav,,,queue
fsd50k_laughter_6f9eb9e2,laughter,0.269,1.646,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_6f9eb9e2.wav,,,queue
fsd50k_laughter_73e2928a,laughter,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_73e2928a.wav,,,queue
fsd50k_laughter_74320533,laughter,1.866,3.244,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_74320533.wav,,,queue
fsd50k_laughter_75151690,laughter,0.59,2.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75151690.wav,,,queue
fsd50k_laughter_75ae7d2d,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75ae7d2d.wav,,,queue
fsd50k_laughter_75fe2052,laughter,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_75fe2052.wav,,,queue
fsd50k_laughter_76c658fc,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_76c658fc.wav,,,queue
fsd50k_laughter_7790ea54,laughter,0.0,0.963,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7790ea54.wav,,,queue
fsd50k_laughter_78302651,laughter,0.269,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_78302651.wav,,,queue
fsd50k_laughter_7b0dce9c,laughter,0.269,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7b0dce9c.wav,,,queue
fsd50k_laughter_7bb43b06,laughter,0.909,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7bb43b06.wav,,,queue
fsd50k_laughter_7c031b4a,laughter,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7c031b4a.wav,,,queue
fsd50k_laughter_7c2ec385,laughter,0.27,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7c2ec385.wav,,,queue
fsd50k_laughter_7cfcc5db,laughter,0.0,0.69,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7cfcc5db.wav,,,queue
fsd50k_laughter_7d678007,laughter,0.0,1.005,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7d678007.wav,,,queue
fsd50k_laughter_7e012d31,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7e012d31.wav,,,queue
fsd50k_laughter_7e9a2a2e,laughter,1.226,2.284,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7e9a2a2e.wav,,,queue
fsd50k_laughter_7ff1b62f,laughter,0.269,1.314,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_7ff1b62f.wav,,,queue
fsd50k_laughter_829a8ec8,laughter,0,0.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_829a8ec8.wav,ok,,sample
fsd50k_laughter_83b54a35,laughter,0.0,1.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_83b54a35.wav,,,queue
fsd50k_laughter_83e59908,laughter,2.827,4.525,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_83e59908.wav,,,queue
fsd50k_laughter_85a628f2,laughter,1.229,2.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_85a628f2.wav,,,queue
fsd50k_laughter_868eb91d,laughter,0.0,1.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_868eb91d.wav,,,queue
fsd50k_laughter_873c3817,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_873c3817.wav,,,queue
fsd50k_laughter_899a24e9,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_899a24e9.wav,,,queue
fsd50k_laughter_8a7c8f1d,laughter,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8a7c8f1d.wav,,,queue
fsd50k_laughter_8af0214b,laughter,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8af0214b.wav,,,queue
fsd50k_laughter_8b1d8aac,laughter,0.0,0.447,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8b1d8aac.wav,,,queue
fsd50k_laughter_8cbb2ae6,laughter,1.87,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8cbb2ae6.wav,,,queue
fsd50k_laughter_8d97ca98,laughter,0.0,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8d97ca98.wav,,,queue
fsd50k_laughter_8de5520f,laughter,0.0,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_8de5520f.wav,,,queue
fsd50k_laughter_9095ede9,laughter,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9095ede9.wav,,,queue
fsd50k_laughter_9167573c,laughter,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9167573c.wav,,,queue
fsd50k_laughter_91f976cf,laughter,0.0,2.081,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_91f976cf.wav,,,queue
fsd50k_laughter_930546bf,laughter,12.429,14.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_930546bf.wav,,,queue
fsd50k_laughter_93b5bef1,laughter,0.91,1.97,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_93b5bef1.wav,,,queue
fsd50k_laughter_95b013e1,laughter,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_95b013e1.wav,,,queue
fsd50k_laughter_96109a44,laughter,0.27,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_96109a44.wav,,,queue
fsd50k_laughter_9666a599,laughter,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_9666a599.wav,,,queue
fsd50k_laughter_967e9c87,laughter,0.589,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\laughter\fsd50k_laughter_967e9c87.wav,ok,,sample
